Month,Time,Location,Pollutant,Concentration (ug/m3)
01 April 2018,15:00,Background,Nitric Oxide,6.886666667
01 April 2018,15:00,Background,Nitrogen Dioxide,25.91666667
01 April 2018,15:00,Background,Oxides of Nitrogen,32.74
01 April 2018,15:00,Background,Ozone,66.18333333
01 April 2018,15:00,Background,PM10 Particulates,19.2
01 April 2018,15:00,Background,PM2.5 Particulates,12.60333333
01 April 2018,15:00,Background,Sulphur Dioxide,1.19
01 April 2018,16:00,Roadside,Nitric Oxide,36.28333333
01 April 2018,16:00,Roadside,Nitrogen Dioxide,50.89
01 April 2018,16:00,Roadside,Oxides of Nitrogen,106.52
01 April 2018,16:00,Roadside,Ozone,44.61
01 April 2018,16:00,Roadside,PM10 Particulates,25.00666667
01 April 2018,16:00,Roadside,PM2.5 Particulates,14.63666667
01 April 2018,16:00,Roadside,Sulphur Dioxide,1.306666667
01 April 2018,16:00,Background,Nitric Oxide,6.276666667
01 April 2018,16:00,Background,Nitrogen Dioxide,27.40333333
01 April 2018,16:00,Background,Oxides of Nitrogen,33.41
01 April 2018,16:00,Background,Ozone,65.08333333
01 April 2018,16:00,Background,PM10 Particulates,19.61666667
01 April 2018,16:00,Background,PM2.5 Particulates,12.98666667
01 April 2018,16:00,Background,Sulphur Dioxide,1.183333333
01 April 2018,17:00,Roadside,Nitric Oxide,36.55666667
01 April 2018,17:00,Roadside,Nitrogen Dioxide,53.74666667
01 April 2018,17:00,Roadside,Oxides of Nitrogen,109.8
01 April 2018,17:00,Roadside,Ozone,41.42333333
01 April 2018,17:00,Roadside,PM10 Particulates,25.45333333
01 April 2018,17:00,Roadside,PM2.5 Particulates,15.89666667
01 April 2018,17:00,Roadside,Sulphur Dioxide,1.22
01 April 2018,17:00,Background,Nitric Oxide,5.643333333
01 April 2018,17:00,Background,Nitrogen Dioxide,29.91
01 April 2018,17:00,Background,Oxides of Nitrogen,34.69666667
01 April 2018,17:00,Background,Ozone,60.89
01 April 2018,17:00,Background,PM10 Particulates,19.85666667
01 April 2018,17:00,Background,PM2.5 Particulates,13.22666667
01 April 2018,17:00,Background,Sulphur Dioxide,1.173333333
01 April 2018,18:00,Roadside,Nitric Oxide,33.23666667
01 April 2018,18:00,Roadside,Nitrogen Dioxide,54.44
01 April 2018,18:00,Roadside,Oxides of Nitrogen,105.3866667
01 April 2018,18:00,Roadside,Ozone,37.26333333
01 April 2018,18:00,Roadside,PM10 Particulates,26.14333333
01 April 2018,18:00,Roadside,PM2.5 Particulates,17.18333333
01 April 2018,18:00,Roadside,Sulphur Dioxide,0.953333333
01 April 2018,18:00,Background,Nitric Oxide,5.303333333
01 April 2018,18:00,Background,Nitrogen Dioxide,33.38
01 April 2018,18:00,Background,Oxides of Nitrogen,37.90333333
01 April 2018,18:00,Background,Ozone,54.25666667
01 April 2018,18:00,Background,PM10 Particulates,20.53333333
01 April 2018,18:00,Background,PM2.5 Particulates,13.88666667
01 April 2018,18:00,Background,Sulphur Dioxide,1.09
01 April 2018,19:00,Roadside,Nitric Oxide,29.54
01 April 2018,19:00,Roadside,Nitrogen Dioxide,53.75333333
01 April 2018,19:00,Roadside,Oxides of Nitrogen,99.04
01 April 2018,19:00,Roadside,Ozone,33.30333333
01 April 2018,19:00,Roadside,PM10 Particulates,26.88333333
01 April 2018,19:00,Roadside,PM2.5 Particulates,18.90333333
01 April 2018,19:00,Roadside,Sulphur Dioxide,0.883333333
01 April 2018,19:00,Background,Nitric Oxide,5.17
01 April 2018,19:00,Background,Nitrogen Dioxide,35.61
01 April 2018,19:00,Background,Oxides of Nitrogen,39.74666667
01 April 2018,19:00,Background,Ozone,48.55333333
01 April 2018,19:00,Background,PM10 Particulates,21.76666667
01 April 2018,19:00,Background,PM2.5 Particulates,15.41
01 April 2018,19:00,Background,Sulphur Dioxide,1.106666667
01 April 2018,20:00,Roadside,Nitric Oxide,28.37
01 April 2018,20:00,Roadside,Nitrogen Dioxide,52.36
01 April 2018,20:00,Roadside,Oxides of Nitrogen,95.85
01 April 2018,20:00,Roadside,Ozone,32.03333333
01 April 2018,20:00,Roadside,PM10 Particulates,26.98333333
01 April 2018,20:00,Roadside,PM2.5 Particulates,19.95333333
01 April 2018,20:00,Roadside,Sulphur Dioxide,0.876666667
01 April 2018,20:00,Background,Nitric Oxide,5.066666667
01 April 2018,20:00,Background,Nitrogen Dioxide,35.38
01 April 2018,20:00,Background,Oxides of Nitrogen,39.57333333
01 April 2018,20:00,Background,Ozone,46.62333333
01 April 2018,20:00,Background,PM10 Particulates,22.37333333
01 April 2018,20:00,Background,PM2.5 Particulates,16.36
01 April 2018,20:00,Background,Sulphur Dioxide,1.046666667
01 April 2018,21:00,Roadside,Nitric Oxide,28.61333333
01 April 2018,21:00,Roadside,Nitrogen Dioxide,50.39
01 April 2018,21:00,Roadside,Oxides of Nitrogen,94.26666667
01 April 2018,21:00,Roadside,Ozone,32.36333333
01 April 2018,21:00,Roadside,PM10 Particulates,26.13666667
01 April 2018,21:00,Roadside,PM2.5 Particulates,19.02333333
01 April 2018,21:00,Roadside,Sulphur Dioxide,0.836666667
01 April 2018,21:00,Background,Nitric Oxide,5.453333333
01 April 2018,21:00,Background,Nitrogen Dioxide,34.69666667
01 April 2018,21:00,Background,Oxides of Nitrogen,39.34
01 April 2018,21:00,Background,Ozone,45.19
01 April 2018,21:00,Background,PM10 Particulates,21.79333333
01 April 2018,21:00,Background,PM2.5 Particulates,16.29333333
01 April 2018,21:00,Background,Sulphur Dioxide,0.973333333
01 April 2018,22:00,Roadside,Nitric Oxide,25.94
01 April 2018,22:00,Roadside,Nitrogen Dioxide,47.51
01 April 2018,22:00,Roadside,Oxides of Nitrogen,87.27
01 April 2018,22:00,Roadside,Ozone,32.77666667
01 April 2018,22:00,Roadside,PM10 Particulates,24.40333333
01 April 2018,22:00,Roadside,PM2.5 Particulates,18.13
01 April 2018,22:00,Roadside,Sulphur Dioxide,0.673333333
01 April 2018,22:00,Background,Nitric Oxide,5.066666667
01 April 2018,22:00,Background,Nitrogen Dioxide,32.67666667
01 April 2018,22:00,Background,Oxides of Nitrogen,37.28666667
01 April 2018,22:00,Background,Ozone,45.44
01 April 2018,22:00,Background,PM10 Particulates,20.63
01 April 2018,22:00,Background,PM2.5 Particulates,15.94666667
01 April 2018,22:00,Background,Sulphur Dioxide,0.973333333
01 April 2018,23:00,Roadside,Nitric Oxide,20.41666667
01 April 2018,23:00,Roadside,Nitrogen Dioxide,42.59333333
01 April 2018,23:00,Roadside,Oxides of Nitrogen,73.9
01 April 2018,23:00,Roadside,Ozone,34.26333333
01 April 2018,23:00,Roadside,PM10 Particulates,23.64333333
01 April 2018,23:00,Roadside,PM2.5 Particulates,17.61333333
01 April 2018,23:00,Roadside,Sulphur Dioxide,0.59
01 April 2018,23:00,Background,Nitric Oxide,4.246666667
01 April 2018,23:00,Background,Nitrogen Dioxide,29.30333333
01 April 2018,23:00,Background,Oxides of Nitrogen,33.76333333
01 April 2018,23:00,Background,Ozone,46.39333333
01 April 2018,23:00,Background,PM10 Particulates,20.60666667
01 April 2018,23:00,Background,PM2.5 Particulates,15.61666667
01 April 2018,23:00,Background,Sulphur Dioxide,0.913333333
01 May 2018,00:00,Roadside,Nitric Oxide,15.82258065
01 May 2018,00:00,Roadside,Nitrogen Dioxide,42.50322581
01 May 2018,00:00,Roadside,Oxides of Nitrogen,66.76129032
01 May 2018,00:00,Roadside,Ozone,36.49032258
01 May 2018,00:00,Roadside,PM10 Particulates,27.88709677
01 May 2018,00:00,Roadside,PM2.5 Particulates,20.70967742
01 May 2018,00:00,Roadside,Sulphur Dioxide,0.735483871
01 May 2018,00:00,Background,Nitric Oxide,4.158064516
01 May 2018,00:00,Background,Nitrogen Dioxide,31.80322581
01 May 2018,00:00,Background,Oxides of Nitrogen,34.93548387
01 May 2018,00:00,Background,Ozone,45.94516129
01 May 2018,00:00,Background,PM10 Particulates,24.66774194
01 May 2018,00:00,Background,PM2.5 Particulates,18.42258065
01 May 2018,00:00,Background,Sulphur Dioxide,3.683870968
01 May 2018,01:00,Roadside,Nitric Oxide,12.21935484
01 May 2018,01:00,Roadside,Nitrogen Dioxide,35.88709677
01 May 2018,01:00,Roadside,Oxides of Nitrogen,54.61612903
01 May 2018,01:00,Roadside,Ozone,38.73225806
01 May 2018,01:00,Roadside,PM10 Particulates,26.76129032
01 May 2018,01:00,Roadside,PM2.5 Particulates,20.27096774
01 May 2018,01:00,Roadside,Sulphur Dioxide,0.874193548
01 May 2018,01:00,Background,Nitric Oxide,3.251612903
01 May 2018,01:00,Background,Nitrogen Dioxide,27.9483871
01 May 2018,01:00,Background,Oxides of Nitrogen,30.76451613
01 May 2018,01:00,Background,Ozone,46.53225806
01 May 2018,01:00,Background,PM10 Particulates,23.95483871
01 May 2018,01:00,Background,PM2.5 Particulates,18.14193548
01 May 2018,01:00,Background,Sulphur Dioxide,3.541935484
01 May 2018,02:00,Roadside,Nitric Oxide,11.77419355
01 May 2018,02:00,Roadside,Nitrogen Dioxide,33.59032258
01 May 2018,02:00,Roadside,Oxides of Nitrogen,51.64193548
01 May 2018,02:00,Roadside,Ozone,36.2
01 May 2018,02:00,Roadside,PM10 Particulates,25.72580645
01 May 2018,02:00,Roadside,PM2.5 Particulates,19.74516129
01 May 2018,02:00,Roadside,Sulphur Dioxide,0.758064516
01 May 2018,02:00,Background,Nitric Oxide,3.148387097
01 May 2018,02:00,Background,Nitrogen Dioxide,24.73225806
01 May 2018,02:00,Background,Oxides of Nitrogen,27.91612903
01 May 2018,02:00,Background,Ozone,46.0516129
01 May 2018,02:00,Background,PM10 Particulates,23.5
01 May 2018,02:00,Background,PM2.5 Particulates,17.75483871
01 May 2018,02:00,Background,Sulphur Dioxide,3.564516129
01 May 2018,03:00,Roadside,Nitric Oxide,15.10322581
01 May 2018,03:00,Roadside,Nitrogen Dioxide,34.57419355
01 May 2018,03:00,Roadside,Oxides of Nitrogen,57.73225806
01 May 2018,03:00,Roadside,Ozone,31.54516129
01 May 2018,03:00,Roadside,PM10 Particulates,25.90967742
01 May 2018,03:00,Roadside,PM2.5 Particulates,19.30322581
01 May 2018,03:00,Roadside,Sulphur Dioxide,0.938709677
01 May 2018,03:00,Background,Nitric Oxide,4.258064516
01 May 2018,03:00,Background,Nitrogen Dioxide,24.72580645
01 May 2018,03:00,Background,Oxides of Nitrogen,29.72258065
01 May 2018,03:00,Background,Ozone,42.33225806
01 May 2018,03:00,Background,PM10 Particulates,22.91935484
01 May 2018,03:00,Background,PM2.5 Particulates,17.53225806
01 May 2018,03:00,Background,Sulphur Dioxide,3.587096774
01 May 2018,04:00,Roadside,Nitric Oxide,27.18064516
01 May 2018,04:00,Roadside,Nitrogen Dioxide,41.04193548
01 May 2018,04:00,Roadside,Oxides of Nitrogen,82.69354839
01 May 2018,04:00,Roadside,Ozone,27.03225806
01 May 2018,04:00,Roadside,PM10 Particulates,27.13870968
01 May 2018,04:00,Roadside,PM2.5 Particulates,19.26129032
01 May 2018,04:00,Roadside,Sulphur Dioxide,1.74516129
01 May 2018,04:00,Background,Nitric Oxide,6.616129032
01 May 2018,04:00,Background,Nitrogen Dioxide,26.9
01 May 2018,04:00,Background,Oxides of Nitrogen,35.2
01 May 2018,04:00,Background,Ozone,39.27419355
01 May 2018,04:00,Background,PM10 Particulates,22.95483871
01 May 2018,04:00,Background,PM2.5 Particulates,16.69677419
01 May 2018,04:00,Background,Sulphur Dioxide,3.580645161
01 May 2018,05:00,Roadside,Nitric Oxide,47.22258065
01 May 2018,05:00,Roadside,Nitrogen Dioxide,51.32580645
01 May 2018,05:00,Roadside,Oxides of Nitrogen,123.7322581
01 May 2018,05:00,Roadside,Ozone,24.27741935
01 May 2018,05:00,Roadside,PM10 Particulates,29.18387097
01 May 2018,05:00,Roadside,PM2.5 Particulates,19.82258065
01 May 2018,05:00,Roadside,Sulphur Dioxide,2.206451613
01 May 2018,05:00,Background,Nitric Oxide,11.56129032
01 May 2018,05:00,Background,Nitrogen Dioxide,31.06774194
01 May 2018,05:00,Background,Oxides of Nitrogen,46.06774194
01 May 2018,05:00,Background,Ozone,37.65483871
01 May 2018,05:00,Background,PM10 Particulates,23.36774194
01 May 2018,05:00,Background,PM2.5 Particulates,16.49032258
01 May 2018,05:00,Background,Sulphur Dioxide,3.783870968
01 May 2018,06:00,Roadside,Nitric Oxide,58.8516129
01 May 2018,06:00,Roadside,Nitrogen Dioxide,57.70322581
01 May 2018,06:00,Roadside,Oxides of Nitrogen,147.9387097
01 May 2018,06:00,Roadside,Ozone,26.30645161
01 May 2018,06:00,Roadside,PM10 Particulates,31.78387097
01 May 2018,06:00,Roadside,PM2.5 Particulates,21.13548387
01 May 2018,06:00,Roadside,Sulphur Dioxide,1.903333333
01 May 2018,06:00,Background,Nitric Oxide,14.48387097
01 May 2018,06:00,Background,Nitrogen Dioxide,33.77741935
01 May 2018,06:00,Background,Oxides of Nitrogen,53.12580645
01 May 2018,06:00,Background,Ozone,39.47741935
01 May 2018,06:00,Background,PM10 Particulates,24.72580645
01 May 2018,06:00,Background,PM2.5 Particulates,17.86451613
01 May 2018,06:00,Background,Sulphur Dioxide,3.961290323
01 May 2018,07:00,Roadside,Nitric Oxide,56.63225806
01 May 2018,07:00,Roadside,Nitrogen Dioxide,57.3
01 May 2018,07:00,Roadside,Oxides of Nitrogen,144.1354839
01 May 2018,07:00,Roadside,Ozone,30.66774194
01 May 2018,07:00,Roadside,PM10 Particulates,32.29354839
01 May 2018,07:00,Roadside,PM2.5 Particulates,20.7516129
01 May 2018,07:00,Roadside,Sulphur Dioxide,1.443333333
01 May 2018,07:00,Background,Nitric Oxide,13.50967742
01 May 2018,07:00,Background,Nitrogen Dioxide,33.53225806
01 May 2018,07:00,Background,Oxides of Nitrogen,51.39677419
01 May 2018,07:00,Background,Ozone,44.75806452
01 May 2018,07:00,Background,PM10 Particulates,26.16774194
01 May 2018,07:00,Background,PM2.5 Particulates,18.3516129
01 May 2018,07:00,Background,Sulphur Dioxide,4.216129032
01 May 2018,08:00,Roadside,Nitric Oxide,52.73548387
01 May 2018,08:00,Roadside,Nitrogen Dioxide,55.88387097
01 May 2018,08:00,Roadside,Oxides of Nitrogen,136.7258065
01 May 2018,08:00,Roadside,Ozone,34.60322581
01 May 2018,08:00,Roadside,PM10 Particulates,31.68709677
01 May 2018,08:00,Roadside,PM2.5 Particulates,19.20645161
01 May 2018,08:00,Roadside,Sulphur Dioxide,1.641935484
01 May 2018,08:00,Background,Nitric Oxide,11.22258065
01 May 2018,08:00,Background,Nitrogen Dioxide,30.89354839
01 May 2018,08:00,Background,Oxides of Nitrogen,45.31290323
01 May 2018,08:00,Background,Ozone,50.73870968
01 May 2018,08:00,Background,PM10 Particulates,25.57741935
01 May 2018,08:00,Background,PM2.5 Particulates,17.01290323
01 May 2018,08:00,Background,Sulphur Dioxide,4.316129032
01 May 2018,09:00,Roadside,Nitric Oxide,46.18387097
01 May 2018,09:00,Roadside,Nitrogen Dioxide,51.84516129
01 May 2018,09:00,Roadside,Oxides of Nitrogen,122.6451613
01 May 2018,09:00,Roadside,Ozone,39.08064516
01 May 2018,09:00,Roadside,PM10 Particulates,30.34193548
01 May 2018,09:00,Roadside,PM2.5 Particulates,18.17741935
01 May 2018,09:00,Roadside,Sulphur Dioxide,1.6
01 May 2018,09:00,Background,Nitric Oxide,9.138709677
01 May 2018,09:00,Background,Nitrogen Dioxide,26.99354839
01 May 2018,09:00,Background,Oxides of Nitrogen,38.3516129
01 May 2018,09:00,Background,Ozone,58.81935484
01 May 2018,09:00,Background,PM10 Particulates,24.19354839
01 May 2018,09:00,Background,PM2.5 Particulates,16.1516129
01 May 2018,09:00,Background,Sulphur Dioxide,4.148387097
01 May 2018,10:00,Roadside,Nitric Oxide,42.24516129
01 May 2018,10:00,Roadside,Nitrogen Dioxide,49.95806452
01 May 2018,10:00,Roadside,Oxides of Nitrogen,114.7322581
01 May 2018,10:00,Roadside,Ozone,43.60967742
01 May 2018,10:00,Roadside,PM10 Particulates,29.72258065
01 May 2018,10:00,Roadside,PM2.5 Particulates,17.33548387
01 May 2018,10:00,Roadside,Sulphur Dioxide,1.551612903
01 May 2018,10:00,Background,Nitric Oxide,7.035483871
01 May 2018,10:00,Background,Nitrogen Dioxide,23.39354839
01 May 2018,10:00,Background,Oxides of Nitrogen,31.65483871
01 May 2018,10:00,Background,Ozone,66.70645161
01 May 2018,10:00,Background,PM10 Particulates,24.00967742
01 May 2018,10:00,Background,PM2.5 Particulates,14.87741935
01 May 2018,10:00,Background,Sulphur Dioxide,4.038709677
01 May 2018,11:00,Roadside,Nitric Oxide,38.7483871
01 May 2018,11:00,Roadside,Nitrogen Dioxide,49.09677419
01 May 2018,11:00,Roadside,Oxides of Nitrogen,108.4967742
01 May 2018,11:00,Roadside,Ozone,47.33548387
01 May 2018,11:00,Roadside,PM10 Particulates,29.70645161
01 May 2018,11:00,Roadside,PM2.5 Particulates,16.76774194
01 May 2018,11:00,Roadside,Sulphur Dioxide,1.438709677
01 May 2018,11:00,Background,Nitric Oxide,5.796774194
01 May 2018,11:00,Background,Nitrogen Dioxide,21.79677419
01 May 2018,11:00,Background,Oxides of Nitrogen,28.43225806
01 May 2018,11:00,Background,Ozone,72.79354839
01 May 2018,11:00,Background,PM10 Particulates,23.65483871
01 May 2018,11:00,Background,PM2.5 Particulates,14.64516129
01 May 2018,11:00,Background,Sulphur Dioxide,3.909677419
01 May 2018,12:00,Roadside,Nitric Oxide,37.26129032
01 May 2018,12:00,Roadside,Nitrogen Dioxide,49.52580645
01 May 2018,12:00,Roadside,Oxides of Nitrogen,106.6516129
01 May 2018,12:00,Roadside,Ozone,49.5
01 May 2018,12:00,Roadside,PM10 Particulates,30.17741935
01 May 2018,12:00,Roadside,PM2.5 Particulates,16.7
01 May 2018,12:00,Roadside,Sulphur Dioxide,1.56
01 May 2018,12:00,Background,Nitric Oxide,5.222580645
01 May 2018,12:00,Background,Nitrogen Dioxide,21.68387097
01 May 2018,12:00,Background,Oxides of Nitrogen,27.4483871
01 May 2018,12:00,Background,Ozone,76.95806452
01 May 2018,12:00,Background,PM10 Particulates,23.78387097
01 May 2018,12:00,Background,PM2.5 Particulates,14.18064516
01 May 2018,12:00,Background,Sulphur Dioxide,3.612903226
01 May 2018,13:00,Roadside,Nitric Oxide,35.89032258
01 May 2018,13:00,Roadside,Nitrogen Dioxide,49.43548387
01 May 2018,13:00,Roadside,Oxides of Nitrogen,104.4677419
01 May 2018,13:00,Roadside,Ozone,51.91290323
01 May 2018,13:00,Roadside,PM10 Particulates,29.86451613
01 May 2018,13:00,Roadside,PM2.5 Particulates,16.90645161
01 May 2018,13:00,Roadside,Sulphur Dioxide,1.670967742
01 May 2018,13:00,Background,Nitric Oxide,5.535483871
01 May 2018,13:00,Background,Nitrogen Dioxide,21.49032258
01 May 2018,13:00,Background,Oxides of Nitrogen,28.00967742
01 May 2018,13:00,Background,Ozone,80.31612903
01 May 2018,13:00,Background,PM10 Particulates,23.49032258
01 May 2018,13:00,Background,PM2.5 Particulates,14.20967742
01 May 2018,13:00,Background,Sulphur Dioxide,3.587096774
01 May 2018,14:00,Roadside,Nitric Oxide,35.50322581
01 May 2018,14:00,Roadside,Nitrogen Dioxide,50.60645161
01 May 2018,14:00,Roadside,Oxides of Nitrogen,105.0387097
01 May 2018,14:00,Roadside,Ozone,53.40967742
01 May 2018,14:00,Roadside,PM10 Particulates,29.1516129
01 May 2018,14:00,Roadside,PM2.5 Particulates,16.48387097
01 May 2018,14:00,Roadside,Sulphur Dioxide,1.848387097
01 May 2018,14:00,Background,Nitric Oxide,5.148387097
01 May 2018,14:00,Background,Nitrogen Dioxide,21.93870968
01 May 2018,14:00,Background,Oxides of Nitrogen,27.6
01 May 2018,14:00,Background,Ozone,82.30322581
01 May 2018,14:00,Background,PM10 Particulates,22.79354839
01 May 2018,14:00,Background,PM2.5 Particulates,13.9
01 May 2018,14:00,Background,Sulphur Dioxide,3.6
01 May 2018,15:00,Roadside,Nitric Oxide,34.30322581
01 May 2018,15:00,Roadside,Nitrogen Dioxide,50.36129032
01 May 2018,15:00,Roadside,Oxides of Nitrogen,102.9612903
01 May 2018,15:00,Roadside,Ozone,54.70322581
01 May 2018,15:00,Roadside,PM10 Particulates,28.6
01 May 2018,15:00,Roadside,PM2.5 Particulates,16.08709677
01 May 2018,15:00,Roadside,Sulphur Dioxide,1.616129032
01 May 2018,15:00,Background,Nitric Oxide,4.748387097
01 May 2018,15:00,Background,Nitrogen Dioxide,22.26774194
01 May 2018,15:00,Background,Oxides of Nitrogen,27.18709677
01 May 2018,15:00,Background,Ozone,83.60645161
01 May 2018,15:00,Background,PM10 Particulates,22.49677419
01 May 2018,15:00,Background,PM2.5 Particulates,13.24516129
01 May 2018,15:00,Background,Sulphur Dioxide,3.803225806
01 May 2018,16:00,Roadside,Nitric Oxide,32.70322581
01 May 2018,16:00,Roadside,Nitrogen Dioxide,51.0516129
01 May 2018,16:00,Roadside,Oxides of Nitrogen,101.183871
01 May 2018,16:00,Roadside,Ozone,55.29032258
01 May 2018,16:00,Roadside,PM10 Particulates,28.43225806
01 May 2018,16:00,Roadside,PM2.5 Particulates,15.88064516
01 May 2018,16:00,Roadside,Sulphur Dioxide,1.6
