,Date,Month,Year,Reservoir,Percent Capacity
484,1990-04-30,Apr,1990.0,Lower Lee Group,80
485,1990-05-01,May,1990.0,Lower Lee Group,79
486,1990-05-02,May,1990.0,Lower Lee Group,79
487,1990-05-03,May,1990.0,Lower Lee Group,78
488,1990-05-04,May,1990.0,Lower Lee Group,78
489,1990-05-05,May,1990.0,Lower Lee Group,78
490,1990-05-06,May,1990.0,Lower Lee Group,77
491,1990-05-07,May,1990.0,Lower Lee Group,76
492,1990-05-08,May,1990.0,Lower Lee Group,75
493,1990-05-09,May,1990.0,Lower Lee Group,75
494,1990-05-10,May,1990.0,Lower Lee Group,74
495,1990-05-11,May,1990.0,Lower Lee Group,74
496,1990-05-12,May,1990.0,Lower Lee Group,74
497,1990-05-13,May,1990.0,Lower Lee Group,74
498,1990-05-14,May,1990.0,Lower Lee Group,74
499,1990-05-15,May,1990.0,Lower Lee Group,74
500,1990-05-16,May,1990.0,Lower Lee Group,74
501,1990-05-17,May,1990.0,Lower Lee Group,74
502,1990-05-18,May,1990.0,Lower Lee Group,74
503,1990-05-19,May,1990.0,Lower Lee Group,74
504,1990-05-20,May,1990.0,Lower Lee Group,74
505,1990-05-21,May,1990.0,Lower Lee Group,74
506,1990-05-22,May,1990.0,Lower Lee Group,74
507,1990-05-23,May,1990.0,Lower Lee Group,74
508,1990-05-24,May,1990.0,Lower Lee Group,74
509,1990-05-25,May,1990.0,Lower Lee Group,74
510,1990-05-26,May,1990.0,Lower Lee Group,75
511,1990-05-27,May,1990.0,Lower Lee Group,75
512,1990-05-28,May,1990.0,Lower Lee Group,75
513,1990-05-29,May,1990.0,Lower Lee Group,75
514,1990-05-30,May,1990.0,Lower Lee Group,75
515,1990-05-31,May,1990.0,Lower Lee Group,75
516,1990-06-01,Jun,1990.0,Lower Lee Group,75
517,1990-06-02,Jun,1990.0,Lower Lee Group,75
518,1990-06-03,Jun,1990.0,Lower Lee Group,75
519,1990-06-04,Jun,1990.0,Lower Lee Group,75
520,1990-06-05,Jun,1990.0,Lower Lee Group,75
521,1990-06-06,Jun,1990.0,Lower Lee Group,76
522,1990-06-07,Jun,1990.0,Lower Lee Group,76
523,1990-06-08,Jun,1990.0,Lower Lee Group,76
524,1990-06-09,Jun,1990.0,Lower Lee Group,76
525,1990-06-10,Jun,1990.0,Lower Lee Group,76
526,1990-06-11,Jun,1990.0,Lower Lee Group,77
527,1990-06-12,Jun,1990.0,Lower Lee Group,77
528,1990-06-13,Jun,1990.0,Lower Lee Group,77
529,1990-06-14,Jun,1990.0,Lower Lee Group,77
530,1990-06-15,Jun,1990.0,Lower Lee Group,77
531,1990-06-16,Jun,1990.0,Lower Lee Group,77
532,1990-06-17,Jun,1990.0,Lower Lee Group,78
533,1990-06-18,Jun,1990.0,Lower Lee Group,78
534,1990-06-19,Jun,1990.0,Lower Lee Group,78
535,1990-06-20,Jun,1990.0,Lower Lee Group,77
536,1990-06-21,Jun,1990.0,Lower Lee Group,77
537,1990-06-22,Jun,1990.0,Lower Lee Group,77
538,1990-06-23,Jun,1990.0,Lower Lee Group,78
539,1990-06-24,Jun,1990.0,Lower Lee Group,78
540,1990-06-25,Jun,1990.0,Lower Lee Group,78
541,1990-06-26,Jun,1990.0,Lower Lee Group,78
542,1990-06-27,Jun,1990.0,Lower Lee Group,77
543,1990-06-28,Jun,1990.0,Lower Lee Group,77
544,1990-06-29,Jun,1990.0,Lower Lee Group,77
545,1990-06-30,Jun,1990.0,Lower Lee Group,77
546,1990-07-01,Jul,1990.0,Lower Lee Group,76
547,1990-07-02,Jul,1990.0,Lower Lee Group,77
548,1990-07-03,Jul,1990.0,Lower Lee Group,77
549,1990-07-04,Jul,1990.0,Lower Lee Group,76
550,1990-07-05,Jul,1990.0,Lower Lee Group,76
551,1990-07-06,Jul,1990.0,Lower Lee Group,77
552,1990-07-07,Jul,1990.0,Lower Lee Group,77
553,1990-07-08,Jul,1990.0,Lower Lee Group,77
554,1990-07-09,Jul,1990.0,Lower Lee Group,77
555,1990-07-10,Jul,1990.0,Lower Lee Group,76
556,1990-07-11,Jul,1990.0,Lower Lee Group,76
557,1990-07-12,Jul,1990.0,Lower Lee Group,76
558,1990-07-13,Jul,1990.0,Lower Lee Group,76
559,1990-07-14,Jul,1990.0,Lower Lee Group,75
560,1990-07-15,Jul,1990.0,Lower Lee Group,75
561,1990-07-16,Jul,1990.0,Lower Lee Group,75
562,1990-07-17,Jul,1990.0,Lower Lee Group,75
563,1990-07-18,Jul,1990.0,Lower Lee Group,74
564,1990-07-19,Jul,1990.0,Lower Lee Group,74
565,1990-07-20,Jul,1990.0,Lower Lee Group,73
566,1990-07-21,Jul,1990.0,Lower Lee Group,73
567,1990-07-22,Jul,1990.0,Lower Lee Group,73
568,1990-07-23,Jul,1990.0,Lower Lee Group,73
569,1990-07-24,Jul,1990.0,Lower Lee Group,72
570,1990-07-25,Jul,1990.0,Lower Lee Group,72
571,1990-07-26,Jul,1990.0,Lower Lee Group,71
572,1990-07-27,Jul,1990.0,Lower Lee Group,71
573,1990-07-28,Jul,1990.0,Lower Lee Group,71
574,1990-07-29,Jul,1990.0,Lower Lee Group,71
575,1990-07-30,Jul,1990.0,Lower Lee Group,71
576,1990-07-31,Jul,1990.0,Lower Lee Group,70
577,1990-08-01,Aug,1990.0,Lower Lee Group,70
578,1990-08-02,Aug,1990.0,Lower Lee Group,70
579,1990-08-03,Aug,1990.0,Lower Lee Group,70
580,1990-08-04,Aug,1990.0,Lower Lee Group,70
581,1990-08-05,Aug,1990.0,Lower Lee Group,69
582,1990-08-06,Aug,1990.0,Lower Lee Group,69
583,1990-08-07,Aug,1990.0,Lower Lee Group,69
584,1990-08-08,Aug,1990.0,Lower Lee Group,69
585,1990-08-09,Aug,1990.0,Lower Lee Group,69
586,1990-08-10,Aug,1990.0,Lower Lee Group,68
587,1990-08-11,Aug,1990.0,Lower Lee Group,68
588,1990-08-12,Aug,1990.0,Lower Lee Group,68
589,1990-08-13,Aug,1990.0,Lower Lee Group,68
590,1990-08-14,Aug,1990.0,Lower Lee Group,68
591,1990-08-15,Aug,1990.0,Lower Lee Group,68
592,1990-08-16,Aug,1990.0,Lower Lee Group,68
593,1990-08-17,Aug,1990.0,Lower Lee Group,68
594,1990-08-18,Aug,1990.0,Lower Lee Group,68
595,1990-08-19,Aug,1990.0,Lower Lee Group,68
596,1990-08-20,Aug,1990.0,Lower Lee Group,69
597,1990-08-21,Aug,1990.0,Lower Lee Group,70
598,1990-08-22,Aug,1990.0,Lower Lee Group,70
599,1990-08-23,Aug,1990.0,Lower Lee Group,70
600,1990-08-24,Aug,1990.0,Lower Lee Group,70
601,1990-08-25,Aug,1990.0,Lower Lee Group,70
602,1990-08-26,Aug,1990.0,Lower Lee Group,70
603,1990-08-27,Aug,1990.0,Lower Lee Group,71
604,1990-08-28,Aug,1990.0,Lower Lee Group,71
605,1990-08-29,Aug,1990.0,Lower Lee Group,71
606,1990-08-30,Aug,1990.0,Lower Lee Group,71
607,1990-08-31,Aug,1990.0,Lower Lee Group,71
608,1990-09-01,Sep,1990.0,Lower Lee Group,71
609,1990-09-02,Sep,1990.0,Lower Lee Group,71
610,1990-09-03,Sep,1990.0,Lower Lee Group,71
611,1990-09-04,Sep,1990.0,Lower Lee Group,71
612,1990-09-05,Sep,1990.0,Lower Lee Group,70
613,1990-09-06,Sep,1990.0,Lower Lee Group,70
614,1990-09-07,Sep,1990.0,Lower Lee Group,69
615,1990-09-08,Sep,1990.0,Lower Lee Group,69
616,1990-09-09,Sep,1990.0,Lower Lee Group,69
617,1990-09-10,Sep,1990.0,Lower Lee Group,68
618,1990-09-11,Sep,1990.0,Lower Lee Group,68
619,1990-09-12,Sep,1990.0,Lower Lee Group,67
620,1990-09-13,Sep,1990.0,Lower Lee Group,67
621,1990-09-14,Sep,1990.0,Lower Lee Group,67
622,1990-09-15,Sep,1990.0,Lower Lee Group,67
623,1990-09-16,Sep,1990.0,Lower Lee Group,66
624,1990-09-17,Sep,1990.0,Lower Lee Group,66
625,1990-09-18,Sep,1990.0,Lower Lee Group,66
626,1990-09-19,Sep,1990.0,Lower Lee Group,66
627,1990-09-20,Sep,1990.0,Lower Lee Group,65
628,1990-09-21,Sep,1990.0,Lower Lee Group,65
629,1990-09-22,Sep,1990.0,Lower Lee Group,65
630,1990-09-23,Sep,1990.0,Lower Lee Group,65
631,1990-09-24,Sep,1990.0,Lower Lee Group,64
632,1990-09-25,Sep,1990.0,Lower Lee Group,64
633,1990-09-26,Sep,1990.0,Lower Lee Group,64
634,1990-09-27,Sep,1990.0,Lower Lee Group,63
635,1990-09-28,Sep,1990.0,Lower Lee Group,63
636,1990-09-29,Sep,1990.0,Lower Lee Group,63
637,1990-09-30,Sep,1990.0,Lower Lee Group,62
638,1990-10-01,Oct,1990.0,Lower Lee Group,63
639,1990-10-02,Oct,1990.0,Lower Lee Group,63
640,1990-10-03,Oct,1990.0,Lower Lee Group,63
641,1990-10-04,Oct,1990.0,Lower Lee Group,63
642,1990-10-05,Oct,1990.0,Lower Lee Group,63
643,1990-10-06,Oct,1990.0,Lower Lee Group,62
644,1990-10-07,Oct,1990.0,Lower Lee Group,62
645,1990-10-08,Oct,1990.0,Lower Lee Group,62
646,1990-10-09,Oct,1990.0,Lower Lee Group,62
647,1990-10-10,Oct,1990.0,Lower Lee Group,61
648,1990-10-11,Oct,1990.0,Lower Lee Group,61
649,1990-10-12,Oct,1990.0,Lower Lee Group,61
650,1990-10-13,Oct,1990.0,Lower Lee Group,61
651,1990-10-14,Oct,1990.0,Lower Lee Group,61
652,1990-10-15,Oct,1990.0,Lower Lee Group,61
653,1990-10-16,Oct,1990.0,Lower Lee Group,60
654,1990-10-17,Oct,1990.0,Lower Lee Group,60
655,1990-10-18,Oct,1990.0,Lower Lee Group,60
656,1990-10-19,Oct,1990.0,Lower Lee Group,60
657,1990-10-20,Oct,1990.0,Lower Lee Group,60
658,1990-10-21,Oct,1990.0,Lower Lee Group,60
659,1990-10-22,Oct,1990.0,Lower Lee Group,60
660,1990-10-23,Oct,1990.0,Lower Lee Group,60
661,1990-10-24,Oct,1990.0,Lower Lee Group,59
662,1990-10-25,Oct,1990.0,Lower Lee Group,59
663,1990-10-26,Oct,1990.0,Lower Lee Group,59
664,1990-10-27,Oct,1990.0,Lower Lee Group,60
665,1990-10-28,Oct,1990.0,Lower Lee Group,60
666,1990-10-29,Oct,1990.0,Lower Lee Group,60
667,1990-10-30,Oct,1990.0,Lower Lee Group,61
668,1990-10-31,Oct,1990.0,Lower Lee Group,61
669,1990-11-01,Nov,1990.0,Lower Lee Group,60
670,1990-11-02,Nov,1990.0,Lower Lee Group,60
671,1990-11-03,Nov,1990.0,Lower Lee Group,60
672,1990-11-04,Nov,1990.0,Lower Lee Group,60
673,1990-11-05,Nov,1990.0,Lower Lee Group,60
674,1990-11-06,Nov,1990.0,Lower Lee Group,60
675,1990-11-07,Nov,1990.0,Lower Lee Group,61
676,1990-11-08,Nov,1990.0,Lower Lee Group,60
677,1990-11-09,Nov,1990.0,Lower Lee Group,60
678,1990-11-10,Nov,1990.0,Lower Lee Group,60
679,1990-11-11,Nov,1990.0,Lower Lee Group,60
680,1990-11-12,Nov,1990.0,Lower Lee Group,60
681,1990-11-13,Nov,1990.0,Lower Lee Group,60
682,1990-11-14,Nov,1990.0,Lower Lee Group,60
683,1990-11-15,Nov,1990.0,Lower Lee Group,60
684,1990-11-16,Nov,1990.0,Lower Lee Group,60
685,1990-11-17,Nov,1990.0,Lower Lee Group,60
686,1990-11-18,Nov,1990.0,Lower Lee Group,60
687,1990-11-19,Nov,1990.0,Lower Lee Group,60
688,1990-11-20,Nov,1990.0,Lower Lee Group,60
689,1990-11-21,Nov,1990.0,Lower Lee Group,60
690,1990-11-22,Nov,1990.0,Lower Lee Group,60
691,1990-11-23,Nov,1990.0,Lower Lee Group,60
692,1990-11-24,Nov,1990.0,Lower Lee Group,60
693,1990-11-25,Nov,1990.0,Lower Lee Group,60
694,1990-11-26,Nov,1990.0,Lower Lee Group,60
695,1990-11-27,Nov,1990.0,Lower Lee Group,60
696,1990-11-28,Nov,1990.0,Lower Lee Group,60
697,1990-11-29,Nov,1990.0,Lower Lee Group,60
698,1990-11-30,Nov,1990.0,Lower Lee Group,60
699,1990-12-01,Dec,1990.0,Lower Lee Group,60
700,1990-12-02,Dec,1990.0,Lower Lee Group,60
701,1990-12-03,Dec,1990.0,Lower Lee Group,60
702,1990-12-04,Dec,1990.0,Lower Lee Group,60
703,1990-12-05,Dec,1990.0,Lower Lee Group,60
704,1990-12-06,Dec,1990.0,Lower Lee Group,60
705,1990-12-07,Dec,1990.0,Lower Lee Group,60
706,1990-12-08,Dec,1990.0,Lower Lee Group,59
707,1990-12-09,Dec,1990.0,Lower Lee Group,59
708,1990-12-10,Dec,1990.0,Lower Lee Group,59
709,1990-12-11,Dec,1990.0,Lower Lee Group,60
710,1990-12-12,Dec,1990.0,Lower Lee Group,60
711,1990-12-13,Dec,1990.0,Lower Lee Group,60
712,1990-12-14,Dec,1990.0,Lower Lee Group,60
713,1990-12-15,Dec,1990.0,Lower Lee Group,60
714,1990-12-16,Dec,1990.0,Lower Lee Group,60
715,1990-12-17,Dec,1990.0,Lower Lee Group,60
716,1990-12-18,Dec,1990.0,Lower Lee Group,60
717,1990-12-19,Dec,1990.0,Lower Lee Group,60
718,1990-12-20,Dec,1990.0,Lower Lee Group,60
719,1990-12-21,Dec,1990.0,Lower Lee Group,60
720,1990-12-22,Dec,1990.0,Lower Lee Group,60
721,1990-12-23,Dec,1990.0,Lower Lee Group,60
722,1990-12-24,Dec,1990.0,Lower Lee Group,61
723,1990-12-25,Dec,1990.0,Lower Lee Group,61
724,1990-12-26,Dec,1990.0,Lower Lee Group,61
725,1990-12-27,Dec,1990.0,Lower Lee Group,62
726,1990-12-28,Dec,1990.0,Lower Lee Group,63
727,1990-12-29,Dec,1990.0,Lower Lee Group,63
728,1990-12-30,Dec,1990.0,Lower Lee Group,64
729,1990-12-31,Dec,1990.0,Lower Lee Group,64
730,1991-01-01,Jan,1991.0,Lower Lee Group,65
731,1991-01-02,Jan,1991.0,Lower Lee Group,65
732,1991-01-03,Jan,1991.0,Lower Lee Group,66
733,1991-01-04,Jan,1991.0,Lower Lee Group,67
734,1991-01-05,Jan,1991.0,Lower Lee Group,67
735,1991-01-06,Jan,1991.0,Lower Lee Group,69
736,1991-01-07,Jan,1991.0,Lower Lee Group,69
737,1991-01-08,Jan,1991.0,Lower Lee Group,71
738,1991-01-09,Jan,1991.0,Lower Lee Group,71
739,1991-01-10,Jan,1991.0,Lower Lee Group,72
740,1991-01-11,Jan,1991.0,Lower Lee Group,73
741,1991-01-12,Jan,1991.0,Lower Lee Group,73
742,1991-01-13,Jan,1991.0,Lower Lee Group,73
743,1991-01-14,Jan,1991.0,Lower Lee Group,73
744,1991-01-15,Jan,1991.0,Lower Lee Group,72
745,1991-01-16,Jan,1991.0,Lower Lee Group,73
746,1991-01-17,Jan,1991.0,Lower Lee Group,73
747,1991-01-18,Jan,1991.0,Lower Lee Group,73
748,1991-01-19,Jan,1991.0,Lower Lee Group,73
749,1991-01-20,Jan,1991.0,Lower Lee Group,74
750,1991-01-21,Jan,1991.0,Lower Lee Group,74
751,1991-01-22,Jan,1991.0,Lower Lee Group,75
752,1991-01-23,Jan,1991.0,Lower Lee Group,75
753,1991-01-24,Jan,1991.0,Lower Lee Group,75
754,1991-01-25,Jan,1991.0,Lower Lee Group,76
755,1991-01-26,Jan,1991.0,Lower Lee Group,76
756,1991-01-27,Jan,1991.0,Lower Lee Group,77
757,1991-01-28,Jan,1991.0,Lower Lee Group,77
758,1991-01-29,Jan,1991.0,Lower Lee Group,78
759,1991-01-30,Jan,1991.0,Lower Lee Group,78
760,1991-01-31,Jan,1991.0,Lower Lee Group,78
761,1991-02-01,Feb,1991.0,Lower Lee Group,78
762,1991-02-02,Feb,1991.0,Lower Lee Group,79
763,1991-02-03,Feb,1991.0,Lower Lee Group,79
764,1991-02-04,Feb,1991.0,Lower Lee Group,79
765,1991-02-05,Feb,1991.0,Lower Lee Group,80
766,1991-02-06,Feb,1991.0,Lower Lee Group,80
767,1991-02-07,Feb,1991.0,Lower Lee Group,79
768,1991-02-08,Feb,1991.0,Lower Lee Group,79
769,1991-02-09,Feb,1991.0,Lower Lee Group,79
770,1991-02-10,Feb,1991.0,Lower Lee Group,79
771,1991-02-11,Feb,1991.0,Lower Lee Group,79
772,1991-02-12,Feb,1991.0,Lower Lee Group,79
773,1991-02-13,Feb,1991.0,Lower Lee Group,79
774,1991-02-14,Feb,1991.0,Lower Lee Group,78
775,1991-02-15,Feb,1991.0,Lower Lee Group,79
776,1991-02-16,Feb,1991.0,Lower Lee Group,78
777,1991-02-17,Feb,1991.0,Lower Lee Group,79
778,1991-02-18,Feb,1991.0,Lower Lee Group,79
779,1991-02-19,Feb,1991.0,Lower Lee Group,80
780,1991-02-20,Feb,1991.0,Lower Lee Group,81
781,1991-02-21,Feb,1991.0,Lower Lee Group,81
782,1991-02-22,Feb,1991.0,Lower Lee Group,83
783,1991-02-23,Feb,1991.0,Lower Lee Group,83
784,1991-02-24,Feb,1991.0,Lower Lee Group,84
785,1991-02-25,Feb,1991.0,Lower Lee Group,84
786,1991-02-26,Feb,1991.0,Lower Lee Group,85
787,1991-02-27,Feb,1991.0,Lower Lee Group,85
788,1991-02-28,Feb,1991.0,Lower Lee Group,86
789,1991-03-01,Mar,1991.0,Lower Lee Group,87
790,1991-03-02,Mar,1991.0,Lower Lee Group,88
791,1991-03-03,Mar,1991.0,Lower Lee Group,89
792,1991-03-04,Mar,1991.0,Lower Lee Group,89
793,1991-03-05,Mar,1991.0,Lower Lee Group,89
794,1991-03-06,Mar,1991.0,Lower Lee Group,89
795,1991-03-07,Mar,1991.0,Lower Lee Group,89
796,1991-03-08,Mar,1991.0,Lower Lee Group,89
797,1991-03-09,Mar,1991.0,Lower Lee Group,88
798,1991-03-10,Mar,1991.0,Lower Lee Group,88
799,1991-03-11,Mar,1991.0,Lower Lee Group,88
800,1991-03-12,Mar,1991.0,Lower Lee Group,88
801,1991-03-13,Mar,1991.0,Lower Lee Group,87
802,1991-03-14,Mar,1991.0,Lower Lee Group,87
803,1991-03-15,Mar,1991.0,Lower Lee Group,87
804,1991-03-16,Mar,1991.0,Lower Lee Group,87
805,1991-03-17,Mar,1991.0,Lower Lee Group,87
806,1991-03-18,Mar,1991.0,Lower Lee Group,87
807,1991-03-19,Mar,1991.0,Lower Lee Group,87
808,1991-03-20,Mar,1991.0,Lower Lee Group,88
809,1991-03-21,Mar,1991.0,Lower Lee Group,87
810,1991-03-22,Mar,1991.0,Lower Lee Group,87
811,1991-03-23,Mar,1991.0,Lower Lee Group,86
812,1991-03-24,Mar,1991.0,Lower Lee Group,86
813,1991-03-25,Mar,1991.0,Lower Lee Group,86
814,1991-03-26,Mar,1991.0,Lower Lee Group,85
815,1991-03-27,Mar,1991.0,Lower Lee Group,85
816,1991-03-28,Mar,1991.0,Lower Lee Group,85
817,1991-03-29,Mar,1991.0,Lower Lee Group,84
818,1991-03-30,Mar,1991.0,Lower Lee Group,84
819,1991-03-31,Mar,1991.0,Lower Lee Group,84
820,1991-04-01,Apr,1991.0,Lower Lee Group,84
821,1991-04-02,Apr,1991.0,Lower Lee Group,84
822,1991-04-03,Apr,1991.0,Lower Lee Group,83
823,1991-04-04,Apr,1991.0,Lower Lee Group,83
824,1991-04-05,Apr,1991.0,Lower Lee Group,83
825,1991-04-06,Apr,1991.0,Lower Lee Group,83
826,1991-04-07,Apr,1991.0,Lower Lee Group,83
827,1991-04-08,Apr,1991.0,Lower Lee Group,83
828,1991-04-09,Apr,1991.0,Lower Lee Group,83
829,1991-04-10,Apr,1991.0,Lower Lee Group,82
830,1991-04-11,Apr,1991.0,Lower Lee Group,82
831,1991-04-12,Apr,1991.0,Lower Lee Group,81
832,1991-04-13,Apr,1991.0,Lower Lee Group,81
833,1991-04-14,Apr,1991.0,Lower Lee Group,81
834,1991-04-15,Apr,1991.0,Lower Lee Group,80
835,1991-04-16,Apr,1991.0,Lower Lee Group,80
836,1991-04-17,Apr,1991.0,Lower Lee Group,79
837,1991-04-18,Apr,1991.0,Lower Lee Group,79
838,1991-04-19,Apr,1991.0,Lower Lee Group,78
839,1991-04-20,Apr,1991.0,Lower Lee Group,78
840,1991-04-21,Apr,1991.0,Lower Lee Group,77
841,1991-04-22,Apr,1991.0,Lower Lee Group,77
842,1991-04-23,Apr,1991.0,Lower Lee Group,77
843,1991-04-24,Apr,1991.0,Lower Lee Group,77
844,1991-04-25,Apr,1991.0,Lower Lee Group,76
845,1991-04-26,Apr,1991.0,Lower Lee Group,75
846,1991-04-27,Apr,1991.0,Lower Lee Group,75
847,1991-04-28,Apr,1991.0,Lower Lee Group,74
848,1991-04-29,Apr,1991.0,Lower Lee Group,75
849,1991-04-30,Apr,1991.0,Lower Lee Group,75
850,1991-05-01,May,1991.0,Lower Lee Group,77
851,1991-05-02,May,1991.0,Lower Lee Group,78
852,1991-05-03,May,1991.0,Lower Lee Group,78
853,1991-05-04,May,1991.0,Lower Lee Group,79
854,1991-05-05,May,1991.0,Lower Lee Group,79
855,1991-05-06,May,1991.0,Lower Lee Group,80
856,1991-05-07,May,1991.0,Lower Lee Group,80
857,1991-05-08,May,1991.0,Lower Lee Group,79
858,1991-05-09,May,1991.0,Lower Lee Group,79
859,1991-05-10,May,1991.0,Lower Lee Group,79
860,1991-05-11,May,1991.0,Lower Lee Group,79
861,1991-05-12,May,1991.0,Lower Lee Group,79
862,1991-05-13,May,1991.0,Lower Lee Group,79
863,1991-05-14,May,1991.0,Lower Lee Group,79
864,1991-05-15,May,1991.0,Lower Lee Group,78
865,1991-05-16,May,1991.0,Lower Lee Group,78
866,1991-05-17,May,1991.0,Lower Lee Group,77
867,1991-05-18,May,1991.0,Lower Lee Group,78
868,1991-05-19,May,1991.0,Lower Lee Group,78
869,1991-05-20,May,1991.0,Lower Lee Group,78
870,1991-05-21,May,1991.0,Lower Lee Group,78
871,1991-05-22,May,1991.0,Lower Lee Group,78
872,1991-05-23,May,1991.0,Lower Lee Group,78
873,1991-05-24,May,1991.0,Lower Lee Group,77
874,1991-05-25,May,1991.0,Lower Lee Group,77
875,1991-05-26,May,1991.0,Lower Lee Group,77
876,1991-05-27,May,1991.0,Lower Lee Group,77
877,1991-05-28,May,1991.0,Lower Lee Group,77
878,1991-05-29,May,1991.0,Lower Lee Group,78
879,1991-05-30,May,1991.0,Lower Lee Group,78
880,1991-05-31,May,1991.0,Lower Lee Group,77
881,1991-06-01,Jun,1991.0,Lower Lee Group,77
882,1991-06-02,Jun,1991.0,Lower Lee Group,77
883,1991-06-03,Jun,1991.0,Lower Lee Group,77
884,1991-06-04,Jun,1991.0,Lower Lee Group,77
885,1991-06-05,Jun,1991.0,Lower Lee Group,77
886,1991-06-06,Jun,1991.0,Lower Lee Group,77
887,1991-06-07,Jun,1991.0,Lower Lee Group,77
888,1991-06-08,Jun,1991.0,Lower Lee Group,77
889,1991-06-09,Jun,1991.0,Lower Lee Group,78
890,1991-06-10,Jun,1991.0,Lower Lee Group,78
891,1991-06-11,Jun,1991.0,Lower Lee Group,78
892,1991-06-12,Jun,1991.0,Lower Lee Group,78
893,1991-06-13,Jun,1991.0,Lower Lee Group,78
894,1991-06-14,Jun,1991.0,Lower Lee Group,78
895,1991-06-15,Jun,1991.0,Lower Lee Group,78
896,1991-06-16,Jun,1991.0,Lower Lee Group,79
897,1991-06-17,Jun,1991.0,Lower Lee Group,80
898,1991-06-18,Jun,1991.0,Lower Lee Group,80
899,1991-06-19,Jun,1991.0,Lower Lee Group,80
900,1991-06-20,Jun,1991.0,Lower Lee Group,80
901,1991-06-21,Jun,1991.0,Lower Lee Group,80
902,1991-06-22,Jun,1991.0,Lower Lee Group,80
903,1991-06-23,Jun,1991.0,Lower Lee Group,80
904,1991-06-24,Jun,1991.0,Lower Lee Group,80
905,1991-06-25,Jun,1991.0,Lower Lee Group,80
906,1991-06-26,Jun,1991.0,Lower Lee Group,81
907,1991-06-27,Jun,1991.0,Lower Lee Group,82
908,1991-06-28,Jun,1991.0,Lower Lee Group,82
909,1991-06-29,Jun,1991.0,Lower Lee Group,83
910,1991-06-30,Jun,1991.0,Lower Lee Group,83
911,1991-07-01,Jul,1991.0,Lower Lee Group,83
912,1991-07-02,Jul,1991.0,Lower Lee Group,84
913,1991-07-03,Jul,1991.0,Lower Lee Group,84
914,1991-07-04,Jul,1991.0,Lower Lee Group,84
915,1991-07-05,Jul,1991.0,Lower Lee Group,84
916,1991-07-06,Jul,1991.0,Lower Lee Group,84
917,1991-07-07,Jul,1991.0,Lower Lee Group,84
918,1991-07-08,Jul,1991.0,Lower Lee Group,84
919,1991-07-09,Jul,1991.0,Lower Lee Group,83
920,1991-07-10,Jul,1991.0,Lower Lee Group,83
921,1991-07-11,Jul,1991.0,Lower Lee Group,83
922,1991-07-12,Jul,1991.0,Lower Lee Group,83
923,1991-07-13,Jul,1991.0,Lower Lee Group,83
924,1991-07-14,Jul,1991.0,Lower Lee Group,82
925,1991-07-15,Jul,1991.0,Lower Lee Group,82
926,1991-07-16,Jul,1991.0,Lower Lee Group,81
927,1991-07-17,Jul,1991.0,Lower Lee Group,81
928,1991-07-18,Jul,1991.0,Lower Lee Group,81
929,1991-07-19,Jul,1991.0,Lower Lee Group,81
930,1991-07-20,Jul,1991.0,Lower Lee Group,81
931,1991-07-21,Jul,1991.0,Lower Lee Group,81
932,1991-07-22,Jul,1991.0,Lower Lee Group,81
933,1991-07-23,Jul,1991.0,Lower Lee Group,81
934,1991-07-24,Jul,1991.0,Lower Lee Group,80
935,1991-07-25,Jul,1991.0,Lower Lee Group,80
936,1991-07-26,Jul,1991.0,Lower Lee Group,80
937,1991-07-27,Jul,1991.0,Lower Lee Group,81
938,1991-07-28,Jul,1991.0,Lower Lee Group,81
939,1991-07-29,Jul,1991.0,Lower Lee Group,80
940,1991-07-30,Jul,1991.0,Lower Lee Group,80
941,1991-07-31,Jul,1991.0,Lower Lee Group,80
942,1991-08-01,Aug,1991.0,Lower Lee Group,81
943,1991-08-02,Aug,1991.0,Lower Lee Group,81
944,1991-08-03,Aug,1991.0,Lower Lee Group,81
945,1991-08-04,Aug,1991.0,Lower Lee Group,81
946,1991-08-05,Aug,1991.0,Lower Lee Group,81
947,1991-08-06,Aug,1991.0,Lower Lee Group,80
948,1991-08-07,Aug,1991.0,Lower Lee Group,80
949,1991-08-08,Aug,1991.0,Lower Lee Group,80
950,1991-08-09,Aug,1991.0,Lower Lee Group,80
951,1991-08-10,Aug,1991.0,Lower Lee Group,80
952,1991-08-11,Aug,1991.0,Lower Lee Group,79
953,1991-08-12,Aug,1991.0,Lower Lee Group,79
954,1991-08-13,Aug,1991.0,Lower Lee Group,79
955,1991-08-14,Aug,1991.0,Lower Lee Group,78
956,1991-08-15,Aug,1991.0,Lower Lee Group,78
957,1991-08-16,Aug,1991.0,Lower Lee Group,78
958,1991-08-17,Aug,1991.0,Lower Lee Group,77
959,1991-08-18,Aug,1991.0,Lower Lee Group,77
960,1991-08-19,Aug,1991.0,Lower Lee Group,76
961,1991-08-20,Aug,1991.0,Lower Lee Group,76
962,1991-08-21,Aug,1991.0,Lower Lee Group,76
963,1991-08-22,Aug,1991.0,Lower Lee Group,76
964,1991-08-23,Aug,1991.0,Lower Lee Group,76
965,1991-08-24,Aug,1991.0,Lower Lee Group,75
966,1991-08-25,Aug,1991.0,Lower Lee Group,75
967,1991-08-26,Aug,1991.0,Lower Lee Group,75
968,1991-08-27,Aug,1991.0,Lower Lee Group,75
969,1991-08-28,Aug,1991.0,Lower Lee Group,75
