Latitude,Longitude,Borough
51.3582,-0.0153,Croydon
51.3575,-0.013501,Croydon
51.3565,-0.0117,Croydon
51.3558,-0.0096,Croydon
51.3545,-0.0083,Croydon
51.3497,-0.0057,Croydon
51.3462,-0.004,Croydon
51.3429,-0.003,Croydon
51.3398,-0.0019,Croydon
51.3385,-0.001201,Croydon
51.3372,0.0004,Croydon
51.3364,0.001299,Croydon
51.3357,0.0021,Croydon
51.3338,0.0031,Croydon
51.3325,0.0035,Croydon
51.3295,0.0044,Croydon
51.3287,-0.0003,Croydon
51.3292,-0.0004,Croydon
51.3331,-0.0058,Croydon
51.3335,-0.0079,Croydon
51.3322,-0.01,Croydon
51.3316,-0.011601,Croydon
51.3321,-0.0133,Croydon
51.3364,-0.018501,Croydon
51.338,-0.02,Croydon
51.3395,-0.0231,Croydon
51.3401,-0.026201,Croydon
51.3399,-0.0279,Croydon
51.3395,-0.029301,Croydon
51.3394,-0.0303,Croydon
51.3395,-0.0326,Croydon
51.3395,-0.038501,Croydon
51.3394,-0.038901,Croydon
51.339,-0.039,Croydon
51.3368,-0.0392,Croydon
51.3337,-0.0397,Croydon
51.3327,-0.0399,Croydon
51.3321,-0.0404,Croydon
51.3318,-0.0419,Croydon
51.332,-0.0432,Croydon
51.3324,-0.044501,Croydon
51.3329,-0.0465,Croydon
51.3332,-0.0473,Croydon
51.3328,-0.0474,Croydon
51.33,-0.0473,Croydon
51.3263,-0.0461,Croydon
51.326,-0.046201,Croydon
51.3255,-0.046601,Croydon
51.3249,-0.0478,Croydon
51.323,-0.0496,Croydon
51.3226,-0.0503,Croydon
51.3223,-0.051201,Croydon
51.3219,-0.0532,Croydon
51.3215,-0.0549,Croydon
51.3206,-0.0582,Croydon
51.3197,-0.061401,Croydon
51.3195,-0.0631,Croydon
51.3215,-0.0647,Croydon
51.3213,-0.0673,Croydon
51.3212,-0.0688,Croydon
51.3209,-0.0723,Croydon
51.32,-0.076201,Croydon
51.3197,-0.0773,Croydon
51.5686,-0.139699,Haringey
51.5687,-0.140099,Haringey
51.5696,-0.144999,Haringey
51.5708,-0.149899,Haringey
51.573,-0.1591,Haringey
51.5735,-0.165199,Haringey
51.5737,-0.165199,Haringey
51.5761,-0.165199,Haringey
51.5773,-0.165299,Haringey
51.5819,-0.162399,Haringey
51.5828,-0.1618,Haringey
51.5837,-0.161,Haringey
51.5846,-0.159399,Haringey
51.5837,-0.157199,Haringey
51.5857,-0.1568,Haringey
51.5863,-0.1566,Haringey
51.59,-0.158599,Haringey
51.5918,-0.1591,Haringey
51.5972,-0.160199,Haringey
51.5978,-0.160099,Haringey
51.6006,-0.1593,Haringey
51.602,-0.1585,Haringey
51.6036,-0.156299,Haringey
51.6037,-0.156,Haringey
51.6036,-0.155599,Haringey
51.6035,-0.155399,Haringey
51.6029,-0.155299,Haringey
51.6017,-0.155299,Haringey
51.5995,-0.155299,Haringey
51.5983,-0.155099,Haringey
51.6028,-0.142899,Haringey
51.6031,-0.142999,Haringey
51.6045,-0.142799,Haringey
51.6072,-0.142099,Haringey
51.6079,-0.140699,Haringey
51.6093,-0.137799,Haringey
51.6115,-0.1316,Haringey
51.6116,-0.1266,Haringey
51.611,-0.1235,Haringey
51.6098,-0.113999,Haringey
51.6078,-0.113999,Haringey
51.6074,-0.110799,Haringey
51.61,-0.111,Haringey
51.6087,-0.109599,Haringey
51.6095,-0.0882,Haringey
51.6095,-0.0819,Haringey
51.6092,-0.0779,Haringey
51.6076,-0.0482,Haringey
51.6059,-0.0469,Haringey
51.6054,-0.0433,Haringey
51.6046,-0.0436,Haringey
51.6023,-0.047001,Haringey
51.6001,-0.046801,Haringey
51.5995,-0.048,Haringey
51.5981,-0.051201,Haringey
51.5956,-0.0526,Haringey
51.5962,-0.0555,Haringey
51.5946,-0.0561,Haringey
51.5936,-0.054301,Haringey
51.5919,-0.0549,Haringey
51.592,-0.057001,Haringey
51.5867,-0.0571,Haringey
51.5844,-0.0577,Haringey
51.5826,-0.061601,Haringey
51.5818,-0.0648,Haringey
51.58,-0.0644,Haringey
51.5797,-0.0623,Haringey
51.5783,-0.062001,Haringey
51.578,-0.0619,Haringey
51.5775,-0.065,Haringey
51.5768,-0.0706,Haringey
51.5765,-0.0847,Haringey
51.5764,-0.0857,Haringey
51.5746,-0.093701,Haringey
51.5739,-0.094301,Haringey
51.5711,-0.0952,Haringey
51.5695,-0.0974,Haringey
51.5673,-0.100599,Haringey
51.5658,-0.103199,Haringey
51.5664,-0.1041,Haringey
51.5667,-0.104799,Haringey
51.5683,-0.108099,Haringey
51.5711,-0.113799,Haringey
51.5725,-0.117399,Haringey
51.5754,-0.121099,Haringey
51.5753,-0.123299,Haringey
51.5753,-0.124799,Haringey
51.574,-0.130899,Haringey
51.5716,-0.135299,Haringey
51.5699,-0.1387,Haringey
51.5686,-0.139699,Haringey
51.489,0.2132,Havering
51.4853,0.212401,Havering
51.4855,0.2107,Havering
51.4857,0.207401,Havering
51.4854,0.203701,Havering
51.4846,0.198901,Havering
51.4843,0.196801,Havering
51.484,0.193501,Havering
51.4843,0.188,Havering
51.4866,0.181701,Havering
51.4889,0.178301,Havering
51.492,0.177201,Havering
51.4964,0.176401,Havering
51.5021,0.174501,Havering
51.5039,0.1734,Havering
51.5052,0.171401,Havering
51.5066,0.168901,Havering
51.5078,0.164901,Havering
51.5086,0.160001,Havering
51.5107,0.160401,Havering
51.524,0.163301,Havering
51.5271,0.164601,Havering
51.5288,0.165201,Havering
51.5304,0.166901,Havering
51.5323,0.169,Havering
51.5343,0.170801,Havering
51.5354,0.173701,Havering
51.5374,0.175401,Havering
51.5386,0.1765,Havering
51.5395,0.177801,Havering
51.5401,0.178101,Havering
51.5412,0.178701,Havering
51.5423,0.179201,Havering
51.5438,0.179801,Havering
51.5444,0.1807,Havering
51.5454,0.182101,Havering
51.5463,0.185001,Havering
51.5469,0.185401,Havering
51.5481,0.1855,Havering
51.5496,0.1859,Havering
51.5505,0.186701,Havering
51.5517,0.188101,Havering
51.5522,0.1884,Havering
51.5528,0.188101,Havering
51.5532,0.187001,Havering
51.5561,0.183501,Havering
51.557,0.182501,Havering
51.5597,0.181901,Havering
51.5607,0.181901,Havering
51.5626,0.182401,Havering
51.5647,0.183301,Havering
51.5653,0.1832,Havering
51.5653,0.175001,Havering
51.5646,0.170301,Havering
51.5631,0.167301,Havering
51.5628,0.166901,Havering
51.5603,0.163101,Havering
51.5618,0.1611,Havering
51.5627,0.159501,Havering
51.5655,0.154101,Havering
51.5678,0.149501,Havering
51.568,0.149301,Havering
51.5682,0.149401,Havering
51.5684,0.149601,Havering
51.5683,0.1511,Havering
51.5684,0.1513,Havering
51.5686,0.151201,Havering
51.5699,0.1509,Havering
51.5741,0.151001,Havering
51.5767,0.150101,Havering
51.5817,0.151401,Havering
51.5875,0.1507,Havering
51.5922,0.149201,Havering
51.593,0.147801,Havering
51.5933,0.147301,Havering
51.5943,0.146701,Havering
51.5947,0.146601,Havering
51.5988,0.1463,Havering
51.603,0.145401,Havering
51.607,0.144101,Havering
51.6116,0.142401,Havering
51.6154,0.1405,Havering
51.6183,0.1388,Havering
51.6212,0.136701,Havering
51.6231,0.134701,Havering
51.6254,0.145001,Havering
51.6251,0.1561,Havering
51.624,0.171201,Havering
51.6236,0.178101,Havering
51.624,0.180401,Havering
51.6255,0.1884,Havering
51.6252,0.192701,Havering
51.6254,0.197401,Havering
51.6254,0.202601,Havering
51.6263,0.210001,Havering
51.6275,0.2155,Havering
51.6292,0.219401,Havering
51.6315,0.223501,Havering
51.6352,0.231401,Havering
51.6356,0.232201,Havering
51.6358,0.2332,Havering
51.6351,0.233501,Havering
51.6341,0.234801,Havering
51.6335,0.2361,Havering
51.6333,0.236901,Havering
51.6331,0.238501,Havering
51.6328,0.239701,Havering
51.6325,0.240801,Havering
51.6318,0.242101,Havering
51.6314,0.242601,Havering
51.6282,0.243701,Havering
51.6277,0.243301,Havering
51.6254,0.240401,Havering
51.6241,0.238,Havering
51.6237,0.237801,Havering
51.6231,0.2382,Havering
51.6219,0.242401,Havering
51.6202,0.246601,Havering
51.6188,0.251001,Havering
51.6181,0.252401,Havering
51.6176,0.2533,Havering
51.6161,0.255201,Havering
51.612,0.2599,Havering
51.61,0.2619,Havering
51.6087,0.263101,Havering
51.6079,0.2634,Havering
51.6068,0.262401,Havering
51.6048,0.2588,Havering
51.6037,0.258701,Havering
51.5996,0.259301,Havering
51.5993,0.260201,Havering
51.5992,0.2619,Havering
51.5987,0.270301,Havering
51.5924,0.269801,Havering
51.5884,0.269201,Havering
51.5878,0.2713,Havering
51.5873,0.273701,Havering
51.5866,0.276601,Havering
51.5856,0.280201,Havering
51.5857,0.282601,Havering
51.5864,0.287201,Havering
51.5864,0.288101,Havering
51.586,0.2888,Havering
51.5845,0.290801,Havering
51.583,0.292701,Havering
51.5818,0.2963,Havering
51.5811,0.299101,Havering
51.5806,0.301801,Havering
51.581,0.305301,Havering
51.5808,0.306001,Havering
51.5806,0.306601,Havering
51.58,0.307701,Havering
51.5769,0.311201,Havering
51.5717,0.313901,Havering
51.5687,0.314901,Havering
51.566,0.315601,Havering
51.5589,0.3157,Havering
51.5569,0.316001,Havering
51.5562,0.316701,Havering
51.5552,0.317801,Havering
51.5547,0.318501,Havering
51.5543,0.319301,Havering
51.5538,0.320101,Havering
51.5532,0.320601,Havering
51.5525,0.3209,Havering
51.5519,0.321601,Havering
51.5513,0.322701,Havering
51.551,0.324801,Havering
51.5506,0.3257,Havering
51.5502,0.326401,Havering
51.5498,0.327001,Havering
51.5494,0.327401,Havering
51.5482,0.328,Havering
51.547,0.3282,Havering
51.5442,0.327501,Havering
51.5423,0.329101,Havering
51.542,0.329301,Havering
51.541,0.329,Havering
51.5404,0.3286,Havering
51.5402,0.3284,Havering
51.54,0.328,Havering
51.5396,0.322301,Havering
51.539,0.307201,Havering
51.5388,0.305601,Havering
51.5386,0.304401,Havering
51.5382,0.303101,Havering
51.5375,0.3015,Havering
51.5371,0.301001,Havering
51.5358,0.299501,Havering
51.5349,0.298901,Havering
51.5346,0.2984,Havering
51.5334,0.279201,Havering
51.5331,0.272801,Havering
51.5331,0.271001,Havering
51.533,0.2686,Havering
51.5327,0.267301,Havering
51.5323,0.267201,Havering
51.5316,0.267201,Havering
51.5242,0.2682,Havering
51.5236,0.267901,Havering
51.5228,0.267401,Havering
51.5218,0.266601,Havering
51.5203,0.264801,Havering
51.5193,0.2636,Havering
51.5188,0.262801,Havering
51.5184,0.261001,Havering
51.5184,0.259701,Havering
51.5186,0.258101,Havering
51.519,0.256801,Havering
51.5242,0.250401,Havering
51.5247,0.249801,Havering
51.5248,0.2486,Havering
51.5248,0.247801,Havering
51.5244,0.245601,Havering
51.5241,0.244601,Havering
51.5237,0.243701,Havering
51.5231,0.2432,Havering
51.5189,0.2415,Havering
51.5179,0.2413,Havering
51.5169,0.2413,Havering
51.5093,0.242201,Havering
51.5086,0.241801,Havering
51.5079,0.241001,Havering
51.5068,0.2388,Havering
51.506,0.236701,Havering
51.5059,0.234801,Havering
51.5082,0.224801,Havering
51.508,0.224401,Havering
51.5075,0.224101,Havering
51.5065,0.224101,Havering
51.4991,0.229701,Havering
51.4987,0.229401,Havering
51.4983,0.228,Havering
51.4959,0.216601,Havering
51.4955,0.215101,Havering
51.495,0.214701,Havering
51.4938,0.214301,Havering
51.4919,0.2138,Havering
51.489,0.2132,Havering
51.4385,0.028199,Greenwich
51.4391,0.0273,Greenwich
51.4392,0.0241,Greenwich
51.4414,0.0224,Greenwich
51.446,0.0218,Greenwich
51.4491,0.02,Greenwich
51.4502,0.013799,Greenwich
51.4509,0.012999,Greenwich
51.4512,0.0185,Greenwich
51.4556,0.017999,Greenwich
51.4565,0.0142,Greenwich
51.4568,0.0126,Greenwich
51.4577,0.0117,Greenwich
51.461,0.0108,Greenwich
51.4662,0.0098,Greenwich
51.4666,0.0135,Greenwich
51.4685,0.0146,Greenwich
51.4697,0.0149,Greenwich
51.472,0.0187,Greenwich
51.4728,0.0189,Greenwich
51.4717,0.013599,Greenwich
51.4716,0.011099,Greenwich
51.4718,-0.0057,Greenwich
51.4717,-0.0084,Greenwich
51.4719,-0.0119,Greenwich
51.4709,-0.0127,Greenwich
51.4693,-0.0115,Greenwich
51.4679,-0.0134,Greenwich
51.4733,-0.021601,Greenwich
51.4751,-0.021201,Greenwich
51.4788,-0.016801,Greenwich
51.4813,-0.016201,Greenwich
51.4813,-0.018,Greenwich
51.4794,-0.0188,Greenwich
51.4791,-0.0202,Greenwich
51.4796,-0.024,Greenwich
51.4811,-0.0252,Greenwich
51.4819,-0.029501,Greenwich
51.4863,-0.027001,Greenwich
51.4877,-0.0255,Greenwich
51.4889,-0.025,Greenwich
51.4876,-0.0232,Greenwich
51.4858,-0.0198,Greenwich
51.4851,-0.0174,Greenwich
51.4846,-0.014301,Greenwich
51.4845,-0.012001,Greenwich
51.4847,-0.009501,Greenwich
51.4851,-0.0071,Greenwich
51.4856,-0.005,Greenwich
51.4865,-0.003701,Greenwich
51.4874,-0.0024,Greenwich
51.4882,0.000499,Greenwich
51.4888,0.001099,Greenwich
51.4897,0.0016,Greenwich
51.4904,0.0019,Greenwich
51.4912,0.0021,Greenwich
51.4924,0.0019,Greenwich
51.4939,0.0016,Greenwich
51.4944,0.001299,Greenwich
51.4953,0.0004,Greenwich
51.4962,-0.0019,Greenwich
51.4986,-0.004501,Greenwich
51.5002,-0.0051,Greenwich
51.5019,-0.0049,Greenwich
51.503,-0.004501,Greenwich
51.5041,-0.003501,Greenwich
51.5051,-0.0021,Greenwich
51.5061,-0.0005,Greenwich
51.5064,0.000899,Greenwich
51.5065,0.002,Greenwich
51.5065,0.003199,Greenwich
51.5059,0.005,Greenwich
51.5051,0.007,Greenwich
51.5031,0.0096,Greenwich
51.5005,0.0124,Greenwich
51.4983,0.0153,Greenwich
51.4967,0.0193,Greenwich
51.4959,0.0225,Greenwich
51.4958,0.026099,Greenwich
51.4958,0.0319,Greenwich
51.4957,0.0345,Greenwich
51.4962,0.0422,Greenwich
51.4957,0.0501,Greenwich
51.4959,0.0576,Greenwich
51.4961,0.0619,Greenwich
51.4965,0.0671,Greenwich
51.4973,0.0701,Greenwich
51.4989,0.0743,Greenwich
51.501,0.076499,Greenwich
51.5039,0.0796,Greenwich
51.5084,0.083199,Greenwich
51.5105,0.0856,Greenwich
51.5119,0.0898,Greenwich
51.5125,0.0922,Greenwich
51.5128,0.093799,Greenwich
51.5128,0.0969,Greenwich
51.5117,0.1005,Greenwich
51.5113,0.1057,Greenwich
51.5118,0.1115,Greenwich
51.5144,0.118101,Greenwich
51.5161,0.122101,Greenwich
51.5166,0.126,Greenwich
51.5161,0.13,Greenwich
51.5131,0.129201,Greenwich
51.4988,0.1236,Greenwich
51.497,0.1232,Greenwich
51.4944,0.122301,Greenwich
51.4878,0.122301,Greenwich
51.4861,0.122501,Greenwich
51.4853,0.122601,Greenwich
51.4823,0.1234,Greenwich
51.4797,0.1236,Greenwich
51.4791,0.122901,Greenwich
51.4798,0.1207,Greenwich
51.4799,0.119501,Greenwich
51.4769,0.114601,Greenwich
51.4749,0.112401,Greenwich
51.4744,0.111801,Greenwich
51.4765,0.109501,Greenwich
51.4764,0.109101,Greenwich
51.4761,0.106901,Greenwich
51.4757,0.105401,Greenwich
51.4764,0.1038,Greenwich
51.4769,0.1015,Greenwich
51.4768,0.0995,Greenwich
51.4762,0.0987,Greenwich
51.4738,0.093199,Greenwich
51.4725,0.0927,Greenwich
51.4718,0.0925,Greenwich
51.471,0.0894,Greenwich
51.4699,0.0874,Greenwich
51.4683,0.086099,Greenwich
51.4661,0.0845,Greenwich
51.4645,0.0837,Greenwich
51.4631,0.0816,Greenwich
51.462,0.0814,Greenwich
51.4601,0.0818,Greenwich
51.4595,0.0785,Greenwich
51.4587,0.0804,Greenwich
51.4578,0.086499,Greenwich
51.4535,0.087999,Greenwich
51.4478,0.087999,Greenwich
51.4455,0.0856,Greenwich
51.4439,0.0873,Greenwich
51.4416,0.0847,Greenwich
51.4426,0.0835,Greenwich
51.4414,0.0822,Greenwich
51.4408,0.0831,Greenwich
51.4389,0.080699,Greenwich
51.4397,0.0801,Greenwich
51.436,0.0764,Greenwich
51.4344,0.078199,Greenwich
51.4329,0.0766,Greenwich
51.4317,0.076,Greenwich
51.4267,0.0735,Greenwich
51.4233,0.071,Greenwich
51.4214,0.068799,Greenwich
51.4207,0.0677,Greenwich
51.4219,0.0674,Greenwich
51.4216,0.0649,Greenwich
51.4233,0.0619,Greenwich
51.4277,0.056,Greenwich
51.4331,0.050699,Greenwich
51.4372,0.045899,Greenwich
51.44,0.041299,Greenwich
51.4421,0.035,Greenwich
51.4417,0.032,Greenwich
51.4429,0.0298,Greenwich
51.4392,0.0293,Greenwich
51.4384,0.028599,Greenwich
51.4383,0.0285,Greenwich
51.4385,0.028199,Greenwich
51.5214,-0.0779,Hackney
51.522,-0.079501,Hackney
51.5201,-0.086001,Hackney
51.5232,-0.0858,Hackney
51.5249,-0.0858,Hackney
51.5267,-0.09,Hackney
51.5283,-0.0958,Hackney
51.5321,-0.0963,Hackney
51.5375,-0.086601,Hackney
51.5459,-0.0824,Hackney
51.5459,-0.0763,Hackney
51.5475,-0.076201,Hackney
51.5514,-0.0779,Hackney
51.5524,-0.085,Hackney
51.5531,-0.0882,Hackney
51.5543,-0.09,Hackney
51.5588,-0.0898,Hackney
51.5603,-0.0909,Hackney
51.5605,-0.0934,Hackney
51.5611,-0.0973,Hackney
51.5626,-0.100499,Hackney
51.5658,-0.103199,Hackney
51.5673,-0.100599,Hackney
51.5695,-0.0974,Hackney
51.5711,-0.0952,Hackney
51.5739,-0.094301,Hackney
51.5746,-0.093701,Hackney
51.5764,-0.0857,Hackney
51.5765,-0.0847,Hackney
51.5768,-0.0706,Hackney
51.5775,-0.065,Hackney
51.578,-0.0619,Hackney
51.5753,-0.0604,Hackney
51.5737,-0.0597,Hackney
51.5713,-0.058701,Hackney
51.5699,-0.0575,Hackney
51.5699,-0.056201,Hackney
51.5701,-0.054301,Hackney
51.5701,-0.053,Hackney
51.5689,-0.0517,Hackney
51.5661,-0.048501,Hackney
51.5641,-0.0474,Hackney
51.562,-0.0459,Hackney
51.5617,-0.0451,Hackney
51.5603,-0.041201,Hackney
51.56,-0.0382,Hackney
51.5595,-0.034101,Hackney
51.5594,-0.0328,Hackney
51.5599,-0.031201,Hackney
51.5596,-0.029301,Hackney
51.5594,-0.0278,Hackney
51.5583,-0.025,Hackney
51.5571,-0.024101,Hackney
51.5557,-0.0213,Hackney
51.5545,-0.019101,Hackney
51.551,-0.016401,Hackney
51.5502,-0.0188,Hackney
51.5494,-0.02,Hackney
51.5445,-0.0172,Hackney
51.5444,-0.0224,Hackney
51.5434,-0.0278,Hackney
51.5443,-0.0307,Hackney
51.5442,-0.0329,Hackney
51.5435,-0.0338,Hackney
51.5407,-0.036201,Hackney
51.5379,-0.039501,Hackney
51.5368,-0.041801,Hackney
51.5363,-0.0451,Hackney
51.5359,-0.0475,Hackney
51.5357,-0.049,Hackney
51.5366,-0.0505,Hackney
51.5366,-0.0515,Hackney
51.5353,-0.0532,Hackney
51.5348,-0.0603,Hackney
51.5361,-0.061601,Hackney
51.5367,-0.0625,Hackney
51.5341,-0.064301,Hackney
51.5338,-0.0658,Hackney
51.532,-0.0672,Hackney
51.5316,-0.0688,Hackney
51.5307,-0.073501,Hackney
51.5299,-0.0757,Hackney
51.5271,-0.0763,Hackney
51.5233,-0.076201,Hackney
51.5223,-0.0767,Hackney
51.5215,-0.0778,Hackney
51.5214,-0.0779,Hackney
51.4852,-0.1298,City of Westminster
51.484,-0.1335,City of Westminster
51.4838,-0.136699,City of Westminster
51.4843,-0.143599,City of Westminster
51.4843,-0.146,City of Westminster
51.484,-0.1495,City of Westminster
51.4849,-0.149999,City of Westminster
51.4857,-0.150099,City of Westminster
51.487,-0.150499,City of Westminster
51.4901,-0.152299,City of Westminster
51.4916,-0.151,City of Westminster
51.4951,-0.152499,City of Westminster
51.4954,-0.151699,City of Westminster
51.4975,-0.152699,City of Westminster
51.4997,-0.1545,City of Westminster
51.502,-0.155399,City of Westminster
51.5012,-0.1587,City of Westminster
51.4977,-0.1641,City of Westminster
51.4985,-0.177699,City of Westminster
51.5025,-0.177799,City of Westminster
51.5024,-0.181699,City of Westminster
51.5029,-0.185099,City of Westminster
51.503,-0.188099,City of Westminster
51.5045,-0.1895,City of Westminster
51.5059,-0.190599,City of Westminster
51.509,-0.190599,City of Westminster
51.5129,-0.192099,City of Westminster
51.5127,-0.1939,City of Westminster
51.5163,-0.194999,City of Westminster
51.5156,-0.200799,City of Westminster
51.5179,-0.201899,City of Westminster
51.5176,-0.202499,City of Westminster
51.5198,-0.2041,City of Westminster
51.5204,-0.202699,City of Westminster
51.5205,-0.201299,City of Westminster
51.5233,-0.200799,City of Westminster
51.526,-0.207499,City of Westminster
51.5277,-0.210599,City of Westminster
51.529,-0.218299,City of Westminster
51.5291,-0.2187,City of Westminster
51.5316,-0.217299,City of Westminster
51.5319,-0.214699,City of Westminster
51.5329,-0.204899,City of Westminster
51.5326,-0.202399,City of Westminster
51.5318,-0.200499,City of Westminster
51.5303,-0.1993,City of Westminster
51.5288,-0.1987,City of Westminster
51.5288,-0.198299,City of Westminster
51.5335,-0.1939,City of Westminster
51.5352,-0.194199,City of Westminster
51.5372,-0.193399,City of Westminster
51.5354,-0.191,City of Westminster
51.5357,-0.190699,City of Westminster
51.537,-0.1891,City of Westminster
51.5381,-0.186899,City of Westminster
51.539,-0.1837,City of Westminster
51.5392,-0.1793,City of Westminster
51.5395,-0.175399,City of Westminster
51.5393,-0.173099,City of Westminster
51.5368,-0.172499,City of Westminster
51.5372,-0.168999,City of Westminster
51.5345,-0.165299,City of Westminster
51.5361,-0.1618,City of Westminster
51.5383,-0.156899,City of Westminster
51.5387,-0.154699,City of Westminster
51.5387,-0.152999,City of Westminster
51.5386,-0.152699,City of Westminster
51.5385,-0.152599,City of Westminster
51.5249,-0.1485,City of Westminster
51.5236,-0.148199,City of Westminster
51.5238,-0.147399,City of Westminster
51.524,-0.144599,City of Westminster
51.5237,-0.143999,City of Westminster
51.5226,-0.142899,City of Westminster
51.5195,-0.140299,City of Westminster
51.5156,-0.137099,City of Westminster
51.5113,-0.1341,City of Westminster
51.5106,-0.132899,City of Westminster
51.5075,-0.130599,City of Westminster
51.5071,-0.129199,City of Westminster
51.5097,-0.1263,City of Westminster
51.5111,-0.121899,City of Westminster
51.513,-0.121299,City of Westminster
51.5155,-0.114999,City of Westminster
51.5136,-0.1143,City of Westminster
51.5139,-0.112699,City of Westminster
51.5108,-0.111499,City of Westminster
51.5106,-0.1114,City of Westminster
51.5094,-0.1112,City of Westminster
51.5088,-0.1137,City of Westminster
51.5074,-0.116499,City of Westminster
51.5063,-0.117599,City of Westminster
51.5046,-0.1187,City of Westminster
51.4955,-0.120899,City of Westminster
51.4912,-0.122099,City of Westminster
51.4893,-0.123199,City of Westminster
51.4884,-0.123799,City of Westminster
51.4877,-0.124699,City of Westminster
51.4862,-0.127199,City of Westminster
51.4852,-0.1298,City of Westminster
51.5189,-0.105599,Camden
51.519,-0.109399,Camden
51.519,-0.1137,Camden
51.518,-0.1137,Camden
51.5143,-0.112,Camden
51.514,-0.112499,Camden
51.5139,-0.112699,Camden
51.5136,-0.1143,Camden
51.5155,-0.114999,Camden
51.513,-0.121299,Camden
51.5111,-0.121899,Camden
51.5097,-0.1263,Camden
51.5071,-0.129199,Camden
51.5075,-0.130599,Camden
51.5106,-0.132899,Camden
51.5113,-0.1341,Camden
51.5156,-0.137099,Camden
51.5195,-0.140299,Camden
51.5226,-0.142899,Camden
51.5237,-0.143999,Camden
51.524,-0.144599,Camden
51.5238,-0.147399,Camden
51.5236,-0.148199,Camden
51.5249,-0.1485,Camden
51.5385,-0.152599,Camden
51.5386,-0.152699,Camden
51.5387,-0.152999,Camden
51.5387,-0.154699,Camden
51.5383,-0.156899,Camden
51.5361,-0.1618,Camden
51.5345,-0.165299,Camden
51.5372,-0.168999,Camden
51.5368,-0.172499,Camden
51.5393,-0.173099,Camden
51.5395,-0.175399,Camden
51.5392,-0.1793,Camden
51.539,-0.1837,Camden
51.5381,-0.186899,Camden
51.537,-0.1891,Camden
51.5357,-0.190699,Camden
51.5354,-0.191,Camden
51.5372,-0.193399,Camden
51.5398,-0.197199,Camden
51.5498,-0.209899,Camden
51.5533,-0.204699,Camden
51.5512,-0.202499,Camden
51.5524,-0.2012,Camden
51.551,-0.199699,Camden
51.5519,-0.196299,Camden
51.5541,-0.195699,Camden
51.5562,-0.193999,Camden
51.5589,-0.193999,Camden
51.5601,-0.192799,Camden
51.5606,-0.191499,Camden
51.5614,-0.190199,Camden
51.5624,-0.189699,Camden
51.5628,-0.189799,Camden
51.5643,-0.189699,Camden
51.5658,-0.188999,Camden
51.5662,-0.188399,Camden
51.5669,-0.187499,Camden
51.5673,-0.185799,Camden
51.569,-0.180099,Camden
51.5693,-0.1787,Camden
51.5695,-0.177699,Camden
51.5694,-0.175299,Camden
51.5718,-0.1735,Camden
51.5727,-0.171499,Camden
51.5733,-0.1689,Camden
51.5735,-0.165199,Camden
51.573,-0.1591,Camden
51.5708,-0.149899,Camden
51.5696,-0.144999,Camden
51.5687,-0.140099,Camden
51.5686,-0.139699,Camden
51.5652,-0.140399,Camden
51.5634,-0.140399,Camden
51.5583,-0.138799,Camden
51.5564,-0.137599,Camden
51.5547,-0.136,Camden
51.5531,-0.135199,Camden
51.5503,-0.131699,Camden
51.5473,-0.127999,Camden
51.5468,-0.1273,Camden
51.5454,-0.126899,Camden
51.5434,-0.1264,Camden
51.5415,-0.124399,Camden
51.5398,-0.121,Camden
51.5389,-0.121,Camden
51.5312,-0.1214,Camden
51.5306,-0.121,Camden
51.5313,-0.116,Camden
51.5301,-0.114899,Camden
51.5269,-0.112699,Camden
51.5239,-0.108099,Camden
51.5211,-0.1064,Camden
51.5189,-0.105599,Camden
51.5064,0.000899,Tower Hamlets
51.5061,-0.0005,Tower Hamlets
51.5051,-0.0021,Tower Hamlets
51.5041,-0.003501,Tower Hamlets
51.503,-0.004501,Tower Hamlets
51.5019,-0.0049,Tower Hamlets
51.5002,-0.0051,Tower Hamlets
51.4986,-0.004501,Tower Hamlets
51.4962,-0.0019,Tower Hamlets
51.4953,0.0004,Tower Hamlets
51.4944,0.001299,Tower Hamlets
51.4939,0.0016,Tower Hamlets
51.4924,0.0019,Tower Hamlets
51.4912,0.0021,Tower Hamlets
51.4904,0.0019,Tower Hamlets
51.4897,0.0016,Tower Hamlets
51.4888,0.001099,Tower Hamlets
51.4882,0.000499,Tower Hamlets
51.4874,-0.0024,Tower Hamlets
51.4865,-0.003701,Tower Hamlets
51.4856,-0.005,Tower Hamlets
51.4851,-0.0071,Tower Hamlets
51.4847,-0.009501,Tower Hamlets
51.4845,-0.012001,Tower Hamlets
51.4846,-0.014301,Tower Hamlets
51.4851,-0.0174,Tower Hamlets
51.4858,-0.0198,Tower Hamlets
51.4876,-0.0232,Tower Hamlets
51.4889,-0.025,Tower Hamlets
51.4897,-0.0258,Tower Hamlets
51.491,-0.0269,Tower Hamlets
51.4925,-0.0278,Tower Hamlets
51.4945,-0.0283,Tower Hamlets
51.4971,-0.0286,Tower Hamlets
51.5013,-0.028701,Tower Hamlets
51.5045,-0.028901,Tower Hamlets
51.5062,-0.0301,Tower Hamlets
51.507,-0.0311,Tower Hamlets
51.5081,-0.033501,Tower Hamlets
51.5085,-0.036801,Tower Hamlets
51.5086,-0.0386,Tower Hamlets
51.5085,-0.041201,Tower Hamlets
51.5081,-0.044,Tower Hamlets
51.5075,-0.0465,Tower Hamlets
