ward_code,ward_name,borough_code,borough_name,party,party_long,number_votes
E05000645,Tachbrook,E09000033,Westminster,CON,Conservative Party,4135
E05000645,Tachbrook,E09000033,Westminster,LAB,Conservative Party,3010
E05000645,Tachbrook,E09000033,Westminster,LD,Conservative Party,655
E05000646,Vincent Square,E09000033,Westminster,CON,Conservative Party,4852
E05000646,Vincent Square,E09000033,Westminster,GRE,Conservative Party,326
E05000646,Vincent Square,E09000033,Westminster,LAB,Conservative Party,3566
E05000646,Vincent Square,E09000033,Westminster,LD,Conservative Party,783
E05000647,Warwick,E09000033,Westminster,CON,Conservative Party,4487
E05000647,Warwick,E09000033,Westminster,CPA,Conservative Party,39
E05000647,Warwick,E09000033,Westminster,LAB,Conservative Party,2056
E05000647,Warwick,E09000033,Westminster,LD,Conservative Party,774
E05000648,West End,E09000033,Westminster,CAPO,Campaign Against Pedestrianisation of Oxford Street,291
E05000648,West End,E09000033,Westminster,CON,Campaign Against Pedestrianisation of Oxford Street,2831
E05000648,West End,E09000033,Westminster,GRE,Campaign Against Pedestrianisation of Oxford Street,188
E05000648,West End,E09000033,Westminster,LAB,Campaign Against Pedestrianisation of Oxford Street,2858
E05000648,West End,E09000033,Westminster,LD,Campaign Against Pedestrianisation of Oxford Street,447
E05000649,Westbourne,E09000033,Westminster,CON,Conservative Party,1218
E05000649,Westbourne,E09000033,Westminster,GRE,Conservative Party,219
E05000649,Westbourne,E09000033,Westminster,LAB,Conservative Party,5154
E05000649,Westbourne,E09000033,Westminster,LD,Conservative Party,516
E05009317,Bethnal Green,E09000030,Tower Hamlets,ASP,Aspire,1252
E05009317,Bethnal Green,E09000030,Tower Hamlets,CON,Aspire,873
E05009317,Bethnal Green,E09000030,Tower Hamlets,GRE,Aspire,1780
E05009317,Bethnal Green,E09000030,Tower Hamlets,LAB,Aspire,8562
E05009317,Bethnal Green,E09000030,Tower Hamlets,LD,Aspire,1045
E05009317,Bethnal Green,E09000030,Tower Hamlets,PATH,Aspire,1578
E05009317,Bethnal Green,E09000030,Tower Hamlets,WEP,Aspire,564
E05009318,Blackwall & Cubitt Town,E09000030,Tower Hamlets,ASP,Aspire,1963
E05009318,Blackwall & Cubitt Town,E09000030,Tower Hamlets,CON,Aspire,2494
E05009318,Blackwall & Cubitt Town,E09000030,Tower Hamlets,GRE,Aspire,863
E05009318,Blackwall & Cubitt Town,E09000030,Tower Hamlets,LAB,Aspire,3601
E05009318,Blackwall & Cubitt Town,E09000030,Tower Hamlets,LD,Aspire,1525
E05009318,Blackwall & Cubitt Town,E09000030,Tower Hamlets,PATH,Aspire,287
E05009319,Bow East,E09000030,Tower Hamlets,ASP,Aspire,1170
E05009319,Bow East,E09000030,Tower Hamlets,CON,Aspire,961
E05009319,Bow East,E09000030,Tower Hamlets,GRE,Aspire,1471
E05009319,Bow East,E09000030,Tower Hamlets,LAB,Aspire,7915
E05009319,Bow East,E09000030,Tower Hamlets,LD,Aspire,1054
E05009319,Bow East,E09000030,Tower Hamlets,PATH,Aspire,390
E05009320,Bow West,E09000030,Tower Hamlets,ASP,Aspire,496
E05009320,Bow West,E09000030,Tower Hamlets,CON,Aspire,638
E05009320,Bow West,E09000030,Tower Hamlets,GRE,Aspire,897
E05009320,Bow West,E09000030,Tower Hamlets,LAB,Aspire,4422
E05009320,Bow West,E09000030,Tower Hamlets,LD,Aspire,668
E05009321,Bromley North,E09000030,Tower Hamlets,ASP,Aspire,1430
E05009321,Bromley North,E09000030,Tower Hamlets,CON,Aspire,260
E05009321,Bromley North,E09000030,Tower Hamlets,GRE,Aspire,258
E05009321,Bromley North,E09000030,Tower Hamlets,LAB,Aspire,2503
E05009321,Bromley North,E09000030,Tower Hamlets,LD,Aspire,300
E05009321,Bromley North,E09000030,Tower Hamlets,PATH,Aspire,1148
E05009322,Bromley South,E09000030,Tower Hamlets,ASP,Aspire,1921
E05009322,Bromley South,E09000030,Tower Hamlets,CON,Aspire,317
E05009322,Bromley South,E09000030,Tower Hamlets,GRE,Aspire,394
E05009322,Bromley South,E09000030,Tower Hamlets,LAB,Aspire,3545
E05009322,Bromley South,E09000030,Tower Hamlets,LD,Aspire,356
E05009322,Bromley South,E09000030,Tower Hamlets,PATH,Aspire,271
E05009323,Canary Wharf,E09000030,Tower Hamlets,ASP,Aspire,1153
E05009323,Canary Wharf,E09000030,Tower Hamlets,CON,Aspire,1636
E05009323,Canary Wharf,E09000030,Tower Hamlets,GRE,Aspire,350
E05009323,Canary Wharf,E09000030,Tower Hamlets,IND,Aspire,141
E05009323,Canary Wharf,E09000030,Tower Hamlets,LAB,Aspire,1519
E05009323,Canary Wharf,E09000030,Tower Hamlets,LD,Aspire,539
E05009323,Canary Wharf,E09000030,Tower Hamlets,PATH,Aspire,236
E05009324,Island Gardens,E09000030,Tower Hamlets,ASP,Aspire,652
E05009324,Island Gardens,E09000030,Tower Hamlets,CON,Aspire,1885
E05009324,Island Gardens,E09000030,Tower Hamlets,GRE,Aspire,533
E05009324,Island Gardens,E09000030,Tower Hamlets,LAB,Aspire,2143
E05009324,Island Gardens,E09000030,Tower Hamlets,LD,Aspire,1513
E05009324,Island Gardens,E09000030,Tower Hamlets,PATH,Aspire,197
E05009325,Lansbury,E09000030,Tower Hamlets,ASP,Aspire,3219
E05009325,Lansbury,E09000030,Tower Hamlets,CON,Aspire,1033
E05009325,Lansbury,E09000030,Tower Hamlets,GRE,Aspire,708
E05009325,Lansbury,E09000030,Tower Hamlets,IND,Aspire,167
E05009325,Lansbury,E09000030,Tower Hamlets,LAB,Aspire,5847
E05009325,Lansbury,E09000030,Tower Hamlets,LD,Aspire,1232
E05009325,Lansbury,E09000030,Tower Hamlets,PATH,Aspire,1337
E05009326,Limehouse,E09000030,Tower Hamlets,ASP,Aspire,207
E05009326,Limehouse,E09000030,Tower Hamlets,CON,Aspire,622
E05009326,Limehouse,E09000030,Tower Hamlets,GRE,Aspire,117
E05009326,Limehouse,E09000030,Tower Hamlets,LAB,Aspire,755
E05009326,Limehouse,E09000030,Tower Hamlets,LD,Aspire,265
E05009326,Limehouse,E09000030,Tower Hamlets,PATH,Aspire,72
E05009327,Mile End,E09000030,Tower Hamlets,ASP,Aspire,2568
E05009327,Mile End,E09000030,Tower Hamlets,CON,Aspire,928
E05009327,Mile End,E09000030,Tower Hamlets,GRE,Aspire,863
E05009327,Mile End,E09000030,Tower Hamlets,LAB,Aspire,7213
E05009327,Mile End,E09000030,Tower Hamlets,LD,Aspire,997
E05009327,Mile End,E09000030,Tower Hamlets,PATH,Aspire,1859
E05009328,Poplar,E09000030,Tower Hamlets,ASP,Aspire,533
E05009328,Poplar,E09000030,Tower Hamlets,CON,Aspire,143
E05009328,Poplar,E09000030,Tower Hamlets,IND,Aspire,38
E05009328,Poplar,E09000030,Tower Hamlets,LAB,Aspire,732
E05009328,Poplar,E09000030,Tower Hamlets,LD,Aspire,96
E05009328,Poplar,E09000030,Tower Hamlets,PATH,Aspire,445
E05009329,St. Dunstan's,E09000030,Tower Hamlets,ASP,Aspire,1245
E05009329,St. Dunstan's,E09000030,Tower Hamlets,CON,Aspire,434
E05009329,St. Dunstan's,E09000030,Tower Hamlets,GRE,Aspire,552
E05009329,St. Dunstan's,E09000030,Tower Hamlets,LAB,Aspire,3952
E05009329,St. Dunstan's,E09000030,Tower Hamlets,LD,Aspire,354
E05009329,St. Dunstan's,E09000030,Tower Hamlets,PATH,Aspire,1351
E05009330,St. Katharine's & Wapping,E09000030,Tower Hamlets,ASP,Aspire,174
E05009330,St. Katharine's & Wapping,E09000030,Tower Hamlets,CON,Aspire,1750
E05009330,St. Katharine's & Wapping,E09000030,Tower Hamlets,GRE,Aspire,336
E05009330,St. Katharine's & Wapping,E09000030,Tower Hamlets,LAB,Aspire,2312
E05009330,St. Katharine's & Wapping,E09000030,Tower Hamlets,LD,Aspire,1759
E05009330,St. Katharine's & Wapping,E09000030,Tower Hamlets,PATH,Aspire,174
E05009331,St. Peter's,E09000030,Tower Hamlets,ASP,Aspire,2810
E05009331,St. Peter's,E09000030,Tower Hamlets,CON,Aspire,670
E05009331,St. Peter's,E09000030,Tower Hamlets,GRE,Aspire,1858
E05009331,St. Peter's,E09000030,Tower Hamlets,LAB,Aspire,7518
E05009331,St. Peter's,E09000030,Tower Hamlets,LD,Aspire,917
E05009331,St. Peter's,E09000030,Tower Hamlets,PATH,Aspire,2212
E05009332,Shadwell,E09000030,Tower Hamlets,ASP,Aspire,1432
E05009332,Shadwell,E09000030,Tower Hamlets,CON,Aspire,325
E05009332,Shadwell,E09000030,Tower Hamlets,GRE,Aspire,322
E05009332,Shadwell,E09000030,Tower Hamlets,IND,Aspire,244
E05009332,Shadwell,E09000030,Tower Hamlets,LAB,Aspire,2427
E05009332,Shadwell,E09000030,Tower Hamlets,LD,Aspire,308
E05009332,Shadwell,E09000030,Tower Hamlets,PATH,Aspire,2330
E05009333,Spitalfields & Banglatown,E09000030,Tower Hamlets,ASP,Aspire,1561
E05009333,Spitalfields & Banglatown,E09000030,Tower Hamlets,CON,Aspire,491
E05009333,Spitalfields & Banglatown,E09000030,Tower Hamlets,GRE,Aspire,467
E05009333,Spitalfields & Banglatown,E09000030,Tower Hamlets,LAB,Aspire,2818
E05009333,Spitalfields & Banglatown,E09000030,Tower Hamlets,LD,Aspire,389
E05009333,Spitalfields & Banglatown,E09000030,Tower Hamlets,PATH,Aspire,408
E05009334,Stepney Green,E09000030,Tower Hamlets,ASP,Aspire,799
E05009334,Stepney Green,E09000030,Tower Hamlets,CON,Aspire,404
E05009334,Stepney Green,E09000030,Tower Hamlets,GRE,Aspire,494
E05009334,Stepney Green,E09000030,Tower Hamlets,LAB,Aspire,3620
E05009334,Stepney Green,E09000030,Tower Hamlets,LD,Aspire,312
E05009334,Stepney Green,E09000030,Tower Hamlets,PATH,Aspire,1456
E05009335,Weavers,E09000030,Tower Hamlets,ASP,Aspire,1050
E05009335,Weavers,E09000030,Tower Hamlets,CON,Aspire,414
E05009335,Weavers,E09000030,Tower Hamlets,GRE,Aspire,658
E05009335,Weavers,E09000030,Tower Hamlets,LAB,Aspire,3289
E05009335,Weavers,E09000030,Tower Hamlets,LD,Aspire,405
E05009335,Weavers,E09000030,Tower Hamlets,PATH,Aspire,372
E05009335,Weavers,E09000030,Tower Hamlets,RNW,Aspire,154
E05009336,Whitechapel,E09000030,Tower Hamlets,ASP,Aspire,875
E05009336,Whitechapel,E09000030,Tower Hamlets,CON,Aspire,828
E05009336,Whitechapel,E09000030,Tower Hamlets,GRE,Aspire,738
E05009336,Whitechapel,E09000030,Tower Hamlets,LAB,Aspire,4859
E05009336,Whitechapel,E09000030,Tower Hamlets,LD,Aspire,865
E05009336,Whitechapel,E09000030,Tower Hamlets,PATH,Aspire,3457
E05009367,Brownswood,E09000012,Hackney,CON,Conservative Party,333
E05009367,Brownswood,E09000012,Hackney,GRE,Conservative Party,798
E05009367,Brownswood,E09000012,Hackney,LAB,Conservative Party,2864
E05009367,Brownswood,E09000012,Hackney,LD,Conservative Party,712
E05009368,Cazenove,E09000012,Hackney,CON,Conservative Party,493
E05009368,Cazenove,E09000012,Hackney,GRE,Conservative Party,1025
E05009368,Cazenove,E09000012,Hackney,IND,Conservative Party,80
E05009368,Cazenove,E09000012,Hackney,LAB,Conservative Party,6199
E05009368,Cazenove,E09000012,Hackney,LD,Conservative Party,5047
E05009369,Clissold,E09000012,Hackney,CON,Conservative Party,540
E05009369,Clissold,E09000012,Hackney,GRE,Conservative Party,2269
E05009369,Clissold,E09000012,Hackney,LAB,Conservative Party,6760
E05009369,Clissold,E09000012,Hackney,LD,Conservative Party,992
E05009370,Dalston,E09000012,Hackney,CON,Conservative Party,191
E05009370,Dalston,E09000012,Hackney,GRE,Conservative Party,1502
E05009370,Dalston,E09000012,Hackney,LAB,Conservative Party,2215
E05009370,Dalston,E09000012,Hackney,LD,Conservative Party,253
E05009370,Dalston,E09000012,Hackney,WEP,Conservative Party,314
E05009371,De Beauvoir,E09000012,Hackney,CON,Conservative Party,306
E05009371,De Beauvoir,E09000012,Hackney,DP,Conservative Party,24
E05009371,De Beauvoir,E09000012,Hackney,GRE,Conservative Party,661
E05009371,De Beauvoir,E09000012,Hackney,LAB,Conservative Party,2601
E05009371,De Beauvoir,E09000012,Hackney,LD,Conservative Party,652
E05009372,Hackney Central,E09000012,Hackney,CON,Conservative Party,502
E05009372,Hackney Central,E09000012,Hackney,GRE,Conservative Party,1643
E05009372,Hackney Central,E09000012,Hackney,LAB,Conservative Party,6534
E05009372,Hackney Central,E09000012,Hackney,LD,Conservative Party,661
E05009373,Hackney Downs,E09000012,Hackney,CON,Conservative Party,565
E05009373,Hackney Downs,E09000012,Hackney,GRE,Conservative Party,3805
E05009373,Hackney Downs,E09000012,Hackney,LAB,Conservative Party,5615
E05009374,Hackney Wick,E09000012,Hackney,CON,Conservative Party,438
E05009374,Hackney Wick,E09000012,Hackney,GRE,Conservative Party,1123
E05009374,Hackney Wick,E09000012,Hackney,LAB,Conservative Party,5309
E05009374,Hackney Wick,E09000012,Hackney,LD,Conservative Party,448
E05009375,Haggerston,E09000012,Hackney,CON,Conservative Party,529
E05009375,Haggerston,E09000012,Hackney,GRE,Conservative Party,1311
E05009375,Haggerston,E09000012,Hackney,LAB,Conservative Party,6278
E05009375,Haggerston,E09000012,Hackney,LD,Conservative Party,627
E05009376,Homerton,E09000012,Hackney,CON,Conservative Party,466
E05009376,Homerton,E09000012,Hackney,GRE,Conservative Party,1274
E05009376,Homerton,E09000012,Hackney,LAB,Conservative Party,6372
E05009376,Homerton,E09000012,Hackney,LD,Conservative Party,341
E05009377,Hoxton East & Shoreditch,E09000012,Hackney,CON,Conservative Party,520
E05009377,Hoxton East & Shoreditch,E09000012,Hackney,GRE,Conservative Party,886
E05009377,Hoxton East & Shoreditch,E09000012,Hackney,LAB,Conservative Party,4171
E05009377,Hoxton East & Shoreditch,E09000012,Hackney,LD,Conservative Party,578
E05009377,Hoxton East & Shoreditch,E09000012,Hackney,TUSC,Conservative Party,88
E05009378,Hoxton West,E09000012,Hackney,CON,Conservative Party,1024
E05009378,Hoxton West,E09000012,Hackney,GRE,Conservative Party,1234
E05009378,Hoxton West,E09000012,Hackney,LAB,Conservative Party,5012
E05009379,King's Park,E09000012,Hackney,CON,Conservative Party,498
E05009379,King's Park,E09000012,Hackney,GRE,Conservative Party,1331
E05009379,King's Park,E09000012,Hackney,IND,Conservative Party,91
E05009379,King's Park,E09000012,Hackney,LAB,Conservative Party,6555
E05009379,King's Park,E09000012,Hackney,LD,Conservative Party,454
E05009380,Lea Bridge,E09000012,Hackney,CON,Conservative Party,811
E05009380,Lea Bridge,E09000012,Hackney,GRE,Conservative Party,2011
E05009380,Lea Bridge,E09000012,Hackney,LAB,Conservative Party,6836
E05009380,Lea Bridge,E09000012,Hackney,LD,Conservative Party,473
E05009381,London Fields,E09000012,Hackney,CON,Conservative Party,690
E05009381,London Fields,E09000012,Hackney,GRE,Conservative Party,1589
E05009381,London Fields,E09000012,Hackney,LAB,Conservative Party,6283
E05009381,London Fields,E09000012,Hackney,LD,Conservative Party,791
E05009382,Shacklewell,E09000012,Hackney,CON,Conservative Party,161
E05009382,Shacklewell,E09000012,Hackney,GRE,Conservative Party,652
E05009382,Shacklewell,E09000012,Hackney,LAB,Conservative Party,2667
E05009382,Shacklewell,E09000012,Hackney,LD,Conservative Party,284
E05009383,Springfield,E09000012,Hackney,CON,Conservative Party,5945
E05009383,Springfield,E09000012,Hackney,GRE,Conservative Party,866
E05009383,Springfield,E09000012,Hackney,LAB,Conservative Party,4939
E05009384,Stamford Hill West,E09000012,Hackney,CON,Conservative Party,2937
E05009384,Stamford Hill West,E09000012,Hackney,GRE,Conservative Party,315
E05009384,Stamford Hill West,E09000012,Hackney,LAB,Conservative Party,2146
E05009384,Stamford Hill West,E09000012,Hackney,LD,Conservative Party,128
E05009385,Stoke Newington,E09000012,Hackney,CON,Conservative Party,583
E05009385,Stoke Newington,E09000012,Hackney,GRE,Conservative Party,2366
E05009385,Stoke Newington,E09000012,Hackney,LAB,Conservative Party,7297
E05009385,Stoke Newington,E09000012,Hackney,LD,Conservative Party,1050
E05009385,Stoke Newington,E09000012,Hackney,TUSC,Conservative Party,88
E05009386,Victoria,E09000012,Hackney,CON,Conservative Party,651
E05009386,Victoria,E09000012,Hackney,GRE,Conservative Party,1262
E05009386,Victoria,E09000012,Hackney,LAB,Conservative Party,5860
E05009386,Victoria,E09000012,Hackney,LD,Conservative Party,729
E05009387,Woodberry Down,E09000012,Hackney,CON,Conservative Party,382
E05009387,Woodberry Down,E09000012,Hackney,GRE,Conservative Party,512
E05009387,Woodberry Down,E09000012,Hackney,LAB,Conservative Party,3176
E05009387,Woodberry Down,E09000012,Hackney,LD,Conservative Party,293
E05009388,Abingdon,E09000020,Kensington and Chelsea,AT,Advance Together,101
E05009388,Abingdon,E09000020,Kensington and Chelsea,CON,Advance Together,3992
E05009388,Abingdon,E09000020,Kensington and Chelsea,LAB,Advance Together,1042
E05009388,Abingdon,E09000020,Kensington and Chelsea,LD,Advance Together,944
E05009389,Brompton and Hans Town,E09000020,Kensington and Chelsea,CON,Conservative Party,3988
E05009389,Brompton and Hans Town,E09000020,Kensington and Chelsea,LAB,Conservative Party,855
E05009389,Brompton and Hans Town,E09000020,Kensington and Chelsea,LD,Conservative Party,553
E05009389,Brompton and Hans Town,E09000020,Kensington and Chelsea,UKIP,Conservative Party,72
E05009390,Campden,E09000020,Kensington and Chelsea,AT,Advance Together,502
E05009390,Campden,E09000020,Kensington and Chelsea,CON,Advance Together,4362
E05009390,Campden,E09000020,Kensington and Chelsea,LAB,Advance Together,958
E05009390,Campden,E09000020,Kensington and Chelsea,LD,Advance Together,916
E05009391,Chelsea Riverside,E09000020,Kensington and Chelsea,AT,Advance Together,188
E05009391,Chelsea Riverside,E09000020,Kensington and Chelsea,CON,Advance Together,3530
E05009391,Chelsea Riverside,E09000020,Kensington and Chelsea,LAB,Advance Together,2723
E05009391,Chelsea Riverside,E09000020,Kensington and Chelsea,LD,Advance Together,444
E05009391,Chelsea Riverside,E09000020,Kensington and Chelsea,UKIP,Advance Together,175
E05009392,Colville,E09000020,Kensington and Chelsea,AT,Advance Together,371
E05009392,Colville,E09000020,Kensington and Chelsea,CON,Advance Together,1790
E05009392,Colville,E09000020,Kensington and Chelsea,LAB,Advance Together,3639
E05009392,Colville,E09000020,Kensington and Chelsea,LD,Advance Together,793
E05009393,Courtfield,E09000020,Kensington and Chelsea,AT,Advance Together,127
E05009393,Courtfield,E09000020,Kensington and Chelsea,CON,Advance Together,4052
E05009393,Courtfield,E09000020,Kensington and Chelsea,IND,Advance Together,58
E05009393,Courtfield,E09000020,Kensington and Chelsea,LAB,Advance Together,697
E05009393,Courtfield,E09000020,Kensington and Chelsea,LD,Advance Together,777
E05009394,Dalgarno,E09000020,Kensington and Chelsea,CON,Conservative Party,708
E05009394,Dalgarno,E09000020,Kensington and Chelsea,LAB,Conservative Party,2377
E05009394,Dalgarno,E09000020,Kensington and Chelsea,LD,Conservative Party,137
E05009395,Earl's Court,E09000020,Kensington and Chelsea,CON,Conservative Party,2433
E05009395,Earl's Court,E09000020,Kensington and Chelsea,GRE,Conservative Party,223
E05009395,Earl's Court,E09000020,Kensington and Chelsea,LAB,Conservative Party,1691
E05009395,Earl's Court,E09000020,Kensington and Chelsea,LD,Conservative Party,2250
E05009395,Earl's Court,E09000020,Kensington and Chelsea,UKIP,Conservative Party,71
E05009396,Golborne,E09000020,Kensington and Chelsea,CON,Conservative Party,798
E05009396,Golborne,E09000020,Kensington and Chelsea,LAB,Conservative Party,4497
E05009396,Golborne,E09000020,Kensington and Chelsea,LD,Conservative Party,395
E05009397,Holland,E09000020,Kensington and Chelsea,AT,Advance Together,208
E05009397,Holland,E09000020,Kensington and Chelsea,CON,Advance Together,3536
E05009397,Holland,E09000020,Kensington and Chelsea,LAB,Advance Together,2172
E05009397,Holland,E09000020,Kensington and Chelsea,LD,Advance Together,557
E05009398,Norland,E09000020,Kensington and Chelsea,AT,Advance Together,176
E05009398,Norland,E09000020,Kensington and Chelsea,CON,Advance Together,2277
E05009398,Norland,E09000020,Kensington and Chelsea,LAB,Advance Together,900
E05009398,Norland,E09000020,Kensington and Chelsea,LD,Advance Together,438
E05009399,Notting Dale,E09000020,Kensington and Chelsea,AT,Advance Together,171
E05009399,Notting Dale,E09000020,Kensington and Chelsea,CON,Advance Together,1157
E05009399,Notting Dale,E09000020,Kensington and Chelsea,LAB,Advance Together,4764
E05009399,Notting Dale,E09000020,Kensington and Chelsea,LD,Advance Together,327
E05009400,Pembridge,E09000020,Kensington and Chelsea,AT,Advance Together,123
E05009400,Pembridge,E09000020,Kensington and Chelsea,CON,Advance Together,1599
E05009400,Pembridge,E09000020,Kensington and Chelsea,LAB,Advance Together,819
E05009400,Pembridge,E09000020,Kensington and Chelsea,LD,Advance Together,453
E05009401,Queen's Gate,E09000020,Kensington and Chelsea,CON,Conservative Party,3341
E05009401,Queen's Gate,E09000020,Kensington and Chelsea,DVP,Conservative Party,27
E05009401,Queen's Gate,E09000020,Kensington and Chelsea,LAB,Conservative Party,669
E05009401,Queen's Gate,E09000020,Kensington and Chelsea,LD,Conservative Party,818
E05009402,Redcliffe,E09000020,Kensington and Chelsea,AT,Advance Together,173
E05009402,Redcliffe,E09000020,Kensington and Chelsea,CON,Advance Together,3794
E05009402,Redcliffe,E09000020,Kensington and Chelsea,LAB,Advance Together,1105
E05009402,Redcliffe,E09000020,Kensington and Chelsea,LD,Advance Together,915
E05009403,Royal Hospital,E09000020,Kensington and Chelsea,AT,Advance Together,80
E05009403,Royal Hospital,E09000020,Kensington and Chelsea,CON,Advance Together,5503
E05009403,Royal Hospital,E09000020,Kensington and Chelsea,LAB,Advance Together,1033
E05009403,Royal Hospital,E09000020,Kensington and Chelsea,LD,Advance Together,778
E05009404,St. Helen's,E09000020,Kensington and Chelsea,CON,Conservative Party,1119
E05009404,St. Helen's,E09000020,Kensington and Chelsea,LAB,Conservative Party,1791
E05009404,St. Helen's,E09000020,Kensington and Chelsea,LD,Conservative Party,431
E05009405,Stanley,E09000020,Kensington and Chelsea,AT,Advance Together,137
E05009405,Stanley,E09000020,Kensington and Chelsea,CON,Advance Together,4230
E05009405,Stanley,E09000020,Kensington and Chelsea,GRE,Advance Together,223
E05009405,Stanley,E09000020,Kensington and Chelsea,LAB,Advance Together,1539
E05009405,Stanley,E09000020,Kensington and Chelsea,LD,Advance Together,592
E05011095,Borough & Bankside,E09000028,Southwark,CON,Conservative Party,588
E05011095,Borough & Bankside,E09000028,Southwark,GRE,Conservative Party,427
E05011095,Borough & Bankside,E09000028,Southwark,LAB,Conservative Party,2178
E05011095,Borough & Bankside,E09000028,Southwark,LD,Conservative Party,3712
E05011095,Borough & Bankside,E09000028,Southwark,SP,Conservative Party,27
E05011095,Borough & Bankside,E09000028,Southwark,WEP,Conservative Party,118
E05011096,Camberwell Green,E09000028,Southwark,CON,Conservative Party,847
E05011096,Camberwell Green,E09000028,Southwark,GRE,Conservative Party,1229
E05011096,Camberwell Green,E09000028,Southwark,LAB,Conservative Party,6359
E05011096,Camberwell Green,E09000028,Southwark,LD,Conservative Party,587
E05011097,Champion Hill,E09000028,Southwark,CON,Conservative Party,368
E05011097,Champion Hill,E09000028,Southwark,CPA,Conservative Party,71
E05011097,Champion Hill,E09000028,Southwark,GRE,Conservative Party,697
E05011097,Champion Hill,E09000028,Southwark,LAB,Conservative Party,2887
E05011097,Champion Hill,E09000028,Southwark,LD,Conservative Party,534
E05011098,Chaucer,E09000028,Southwark,CON,Conservative Party,938
E05011098,Chaucer,E09000028,Southwark,GRE,Conservative Party,880
E05011098,Chaucer,E09000028,Southwark,LAB,Conservative Party,4723
E05011098,Chaucer,E09000028,Southwark,LD,Conservative Party,2013
E05011099,Dulwich Hill,E09000028,Southwark,CON,Conservative Party,629
E05011099,Dulwich Hill,E09000028,Southwark,GRE,Conservative Party,782
E05011099,Dulwich Hill,E09000028,Southwark,LAB,Conservative Party,3441
E05011099,Dulwich Hill,E09000028,Southwark,LD,Conservative Party,724
E05011100,Dulwich Village,E09000028,Southwark,CON,Conservative Party,2587
E05011100,Dulwich Village,E09000028,Southwark,GRE,Conservative Party,601
E05011100,Dulwich Village,E09000028,Southwark,LAB,Conservative Party,3335
E05011100,Dulwich Village,E09000028,Southwark,LD,Conservative Party,2383
E05011101,Dulwich Wood,E09000028,Southwark,CON,Conservative Party,1304
E05011101,Dulwich Wood,E09000028,Southwark,GRE,Conservative Party,510
E05011101,Dulwich Wood,E09000028,Southwark,LAB,Conservative Party,3584
E05011101,Dulwich Wood,E09000028,Southwark,LD,Conservative Party,617
E05011102,Faraday,E09000028,Southwark,CON,Conservative Party,627
E05011102,Faraday,E09000028,Southwark,GRE,Conservative Party,937
E05011102,Faraday,E09000028,Southwark,LAB,Conservative Party,5152
E05011102,Faraday,E09000028,Southwark,LD,Conservative Party,652
E05011103,Goose Green,E09000028,Southwark,CON,Conservative Party,1096
E05011103,Goose Green,E09000028,Southwark,GRE,Conservative Party,1384
E05011103,Goose Green,E09000028,Southwark,LAB,Conservative Party,6453
E05011103,Goose Green,E09000028,Southwark,LD,Conservative Party,3895
E05011103,Goose Green,E09000028,Southwark,WEP,Conservative Party,1075
E05011104,London Bridge & West Bermondsey,E09000028,Southwark,CON,Conservative Party,291
E05011104,London Bridge & West Bermondsey,E09000028,Southwark,GRE,Conservative Party,406
E05011104,London Bridge & West Bermondsey,E09000028,Southwark,LAB,Conservative Party,2454
E05011104,London Bridge & West Bermondsey,E09000028,Southwark,LD,Conservative Party,3891
E05011105,Newington,E09000028,Southwark,CON,Conservative Party,775
E05011105,Newington,E09000028,Southwark,GRE,Conservative Party,1120
E05011105,Newington,E09000028,Southwark,LAB,Conservative Party,6216
E05011105,Newington,E09000028,Southwark,LD,Conservative Party,1283
E05011106,North Bermondsey,E09000028,Southwark,CON,Conservative Party,1214
E05011106,North Bermondsey,E09000028,Southwark,GRE,Conservative Party,560
E05011106,North Bermondsey,E09000028,Southwark,LAB,Conservative Party,3315
E05011106,North Bermondsey,E09000028,Southwark,LD,Conservative Party,4864
E05011106,North Bermondsey,E09000028,Southwark,TUSC,Conservative Party,62
E05011106,North Bermondsey,E09000028,Southwark,UKIP,Conservative Party,121
E05011107,North Walworth,E09000028,Southwark,CON,Conservative Party,821
E05011107,North Walworth,E09000028,Southwark,GRE,Conservative Party,1015
E05011107,North Walworth,E09000028,Southwark,IND,Conservative Party,124
E05011107,North Walworth,E09000028,Southwark,LAB,Conservative Party,4790
E05011107,North Walworth,E09000028,Southwark,LD,Conservative Party,1173
E05011108,Nunhead & Queen's Road,E09000028,Southwark,CON,Conservative Party,754
E05011108,Nunhead & Queen's Road,E09000028,Southwark,GRE,Conservative Party,1452
E05011108,Nunhead & Queen's Road,E09000028,Southwark,LAB,Conservative Party,6802
E05011108,Nunhead & Queen's Road,E09000028,Southwark,LD,Conservative Party,610
E05011109,Old Kent Road,E09000028,Southwark,CON,Conservative Party,875
E05011109,Old Kent Road,E09000028,Southwark,GRE,Conservative Party,387
E05011109,Old Kent Road,E09000028,Southwark,LAB,Conservative Party,6644
E05011109,Old Kent Road,E09000028,Southwark,LD,Conservative Party,1347
E05011110,Peckham,E09000028,Southwark,CON,Conservative Party,575
E05011110,Peckham,E09000028,Southwark,GRE,Conservative Party,590
E05011110,Peckham,E09000028,Southwark,LAB,Conservative Party,6470
E05011110,Peckham,E09000028,Southwark,LD,Conservative Party,476
E05011111,Peckham Rye,E09000028,Southwark,CON,Conservative Party,467
E05011111,Peckham Rye,E09000028,Southwark,GRE,Conservative Party,612
E05011111,Peckham Rye,E09000028,Southwark,IND,Conservative Party,488
